1990 - List of Metro Data

For explanatory notes see the Methods page on our website: www.usreligioncensus.org

Metro Area,Population,PopRank,Adherents,AdhRank,Congregations,ConRank,Adherents %,Adh% Rank,Congregations Per 10K People,Con Per 10K Rank
"Mountain Home, AR, Micropolitan Statistical Area",31186,175,16541,758,64,691,53.0,506,21,203
"Mountain Home, ID, Micropolitan Statistical Area",21205,59,8275,890,29,890,39.0,745,14,534
"Muncie, IN, Metropolitan Statistical Area",119659,647,44922,364,140,323,37.5,769,12,636
"Murray, KY, Micropolitan Statistical Area",30735,169,19450,685,81,572,63.3,321,26,69
"Muscatine, IA, Micropolitan Statistical Area",39907,293,19036,697,61,714,47.7,608,15,457
"Muskegon, MI, Metropolitan Statistical Area",158983,709,62706,276,133,345,39.4,738,8,794
"Muskogee, OK, Micropolitan Statistical Area",68078,477,47547,349,137,330,69.8,195,20,228
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC, Metropolitan Statistical Area",195038,741,97435,194,336,122,50.0,563,17,361
"Nacogdoches, TX, Micropolitan Statistical Area",54753,400,28827,520,84,542,52.6,513,15,454
"Napa, CA, Metropolitan Statistical Area",110765,622,37581,423,67,667,33.9,828,6,872
"Naples-Immokalee-Marco Island, FL, Metropolitan Statistical Area",152099,699,57296,305,83,552,37.7,765,5,891
"Nashville-Davidson--Murfreesboro--Franklin, TN, Metropolitan Statistical Area",1103028,878,623104,37,1655,16,56.5,447,15,473
"Natchez, MS-LA, Micropolitan Statistical Area",56184,409,37324,427,90,498,66.4,258,16,421
"Natchitoches, LA, Micropolitan Statistical Area",36689,250,24417,592,80,581,66.6,254,22,150
"New Bern, NC, Metropolitan Statistical Area",102399,596,62734,275,185,242,61.3,356,18,305
"New Castle, IN, Micropolitan Statistical Area",48139,365,20129,666,96,469,41.8,708,20,234
"New Castle, PA, Micropolitan Statistical Area",96246,577,67877,256,159,283,70.5,182,17,405
"New Haven-Milford, CT, Metropolitan Statistical Area",804219,865,518416,45,422,95,64.5,288,5,895
"New Orleans-Metairie, LA, Metropolitan Statistical Area",1285270,882,874136,25,637,62,68.0,231,5,903
"New Philadelphia-Dover, OH, Micropolitan Statistical Area",84090,539,48079,346,164,272,57.2,433,20,249
"New Ulm, MN, Micropolitan Statistical Area",26984,121,23919,602,35,857,88.6,17,13,562
"New York-Newark-Jersey City, NY-NJ-PA, Metropolitan Statistical Area",17413155,917,12003937,1,7985,1,68.9,214,5,909
"Newberry, SC, Micropolitan Statistical Area",33172,197,23814,604,88,510,71.8,163,27,64
"Newport, OR, Micropolitan Statistical Area",38889,282,8932,886,62,704,23.0,906,16,423
"Newport, TN, Micropolitan Statistical Area",29141,143,15771,775,93,477,54.1,490,32,12
"Newton, IA, Micropolitan Statistical Area",34795,223,18621,708,62,705,53.5,500,18,319
"Niles-Benton Harbor, MI, Metropolitan Statistical Area",161378,713,83979,213,179,254,52.0,522,11,666
"Nogales, AZ, Micropolitan Statistical Area",29676,150,14258,812,24,902,48.0,602,8,805
"Norfolk, NE, Micropolitan Statistical Area",46726,351,37529,425,86,531,80.3,62,18,287
"North Platte, NE, Micropolitan Statistical Area",33932,206,20938,650,59,729,61.7,346,17,354
"North Port-Sarasota-Bradenton, FL, Metropolitan Statistical Area",489483,836,180244,115,312,135,36.8,783,6,864
"North Vernon, IN, Micropolitan Statistical Area",23661,86,10517,865,54,763,44.4,665,23,124
"North Wilkesboro, NC, Micropolitan Statistical Area",59393,435,38630,414,136,332,65.0,278,23,122
"Norwalk, OH, Micropolitan Statistical Area",56240,410,25616,571,77,603,45.5,649,14,533
"Norwich-New London, CT, Metropolitan Statistical Area",254957,762,124289,158,183,244,48.7,586,7,841
"Oak Harbor, WA, Micropolitan Statistical Area",60195,440,17168,739,43,821,28.5,876,7,842
"Ocala, FL, Metropolitan Statistical Area",194833,740,79970,226,181,252,41.0,717,9,756
"Ocean City, NJ, Metropolitan Statistical Area",95089,573,42568,382,82,562,44.8,660,9,781
"Odessa, TX, Metropolitan Statistical Area",118934,645,76309,236,107,427,64.2,297,9,764
"Ogden-Clearfield, UT, Metropolitan Statistical Area",388284,816,312849,74,698,51,80.6,58,18,312
"Ogdensburg-Massena, NY, Micropolitan Statistical Area",111974,629,61776,278,166,270,55.2,467,15,483
"Oil City, PA, Micropolitan Statistical Area",59381,434,30373,504,127,368,51.1,537,21,166
"Okeechobee, FL, Micropolitan Statistical Area",29627,149,10586,864,30,886,35.7,799,10,712
"Oklahoma City, OK, Metropolitan Statistical Area",971042,874,617311,38,1036,33,63.6,313,11,689
"Olean, NY, Micropolitan Statistical Area",84234,541,40395,398,133,346,48.0,605,16,427
"Olympia-Tumwater, WA, Metropolitan Statistical Area",161238,712,43838,377,118,395,27.2,889,7,835
"Omaha-Council Bluffs, NE-IA, Metropolitan Statistical Area",685797,858,381953,62,601,73,55.7,462,9,778
"Oneonta, NY, Micropolitan Statistical Area",60517,442,22592,614,95,472,37.3,773,16,434
"Ontario, OR-ID, Micropolitan Statistical Area",42472,322,17413,735,86,535,41.0,718,20,217
"Opelousas, LA, Micropolitan Statistical Area",80331,522,78578,232,69,659,97.8,5,9,783
"Orangeburg, SC, Micropolitan Statistical Area",84803,543,54535,314,150,298,64.3,291,18,331
"Orlando-Kissimmee-Sanford, FL, Metropolitan Statistical Area",1224852,881,509232,46,752,47,41.6,711,6,870
"Oshkosh-Neenah, WI, Metropolitan Statistical Area",140320,679,89787,203,102,443,64.0,304,7,838
"Oskaloosa, IA, Micropolitan Statistical Area",21522,61,11755,851,43,819,54.6,483,20,232
"Othello, WA, Micropolitan Statistical Area",13603,8,6849,900,31,882,50.3,553,23,127
"Ottawa, KS, Micropolitan Statistical Area",21994,69,10150,870,45,805,46.1,639,20,207
"Ottawa-Peru, IL, Micropolitan Statistical Area",148331,690,101744,189,229,190,68.6,219,15,449
"Ottumwa, IA, Micropolitan Statistical Area",43999,334,19989,671,91,492,45.4,651,21,197
"Owatonna, MN, Micropolitan Statistical Area",30729,167,25055,584,39,841,81.5,53,13,577
"Owensboro, KY, Metropolitan Statistical Area",104681,604,81871,223,189,234,78.2,85,18,309
"Owosso, MI, Micropolitan Statistical Area",69770,481,26550,557,86,525,38.1,759,12,597
"Oxford, MS, Micropolitan Statistical Area",31826,186,18316,715,65,680,57.6,424,20,208
"Oxford, NC, Micropolitan Statistical Area",38345,270,23786,605,68,662,62.0,340,18,326
"Oxnard-Thousand Oaks-Ventura, CA, Metropolitan Statistical Area",669016,857,341360,66,313,133,51.0,540,5,905
"Ozark, AL, Micropolitan Statistical Area",49633,380,28784,521,99,451,58.0,415,20,233
"Paducah, KY-IL, Micropolitan Statistical Area",94595,570,70959,245,214,202,75.0,116,23,130
"Pahrump, NV, Micropolitan Statistical Area",17781,32,3603,914,25,900,20.3,913,14,517
"Palatka, FL, Micropolitan Statistical Area",65070,463,27859,536,85,537,42.8,694,13,560
"Palestine, TX, Micropolitan Statistical Area",48024,360,26294,560,85,538,54.8,479,18,328
"Palm Bay-Melbourne-Titusville, FL, Metropolitan Statistical Area",398978,818,154836,132,244,174,38.8,748,6,871
"Pampa, TX, Micropolitan Statistical Area",23967,90,20824,655,44,814,86.9,23,18,290
"Panama City, FL, Metropolitan Statistical Area",138498,676,64989,268,155,288,46.9,618,11,661
"Paragould, AR, Micropolitan Statistical Area",31804,185,21603,641,99,454,67.9,236,31,17
"Paris, TN, Micropolitan Statistical Area",27888,135,19782,676,89,505,70.9,179,32,13
"Paris, TX, Micropolitan Statistical Area",43949,333,30379,503,105,434,69.1,208,24,110
"Parkersburg-Vienna, WV, Metropolitan Statistical Area",92107,564,46067,357,187,236,50.0,560,20,214
"Parsons, KS, Micropolitan Statistical Area",23693,87,14882,794,62,702,62.8,329,26,73
"Payson, AZ, Micropolitan Statistical Area",40216,299,28687,525,77,599,71.3,172,19,262
"Pecos, TX, Micropolitan Statistical Area",15852,18,20207,664,33,873,127.5,1,21,190
"Pensacola-Ferry Pass-Brent, FL, Metropolitan Statistical Area",344406,800,175513,118,340,118,51.0,541,10,727
"Peoria, IL, Metropolitan Statistical Area",358552,806,187397,110,416,97,52.3,520,12,642
"Peru, IN, Micropolitan Statistical Area",36897,252,14819,798,60,720,40.2,729,16,411
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, Metropolitan Statistical Area",5435468,914,3131432,4,3197,4,57.6,422,6,877
"Phoenix-Mesa-Scottsdale, AZ, Metropolitan Statistical Area",2238480,898,951156,20,1414,23,42.5,699,6,866
"Picayune, MS, Micropolitan Statistical Area",38714,275,29793,510,81,575,77.0,93,21,182
"Pierre, SD, Micropolitan Statistical Area",18859,42,12765,833,45,803,67.7,238,24,112
"Pine Bluff, AR, Metropolitan Statistical Area",106958,610,59406,295,162,276,55.5,463,15,464
"Pinehurst-Southern Pines, NC, Micropolitan Statistical Area",59013,429,33632,466,123,378,57.0,434,21,185
"Pittsburg, KS, Micropolitan Statistical Area",35568,237,16544,756,65,681,46.5,629,18,296
"Pittsburgh, PA, Metropolitan Statistical Area",2468289,900,1747141,11,2615,6,70.8,181,11,695
"Pittsfield, MA, Metropolitan Statistical Area",139352,677,109176,176,146,311,78.3,81,10,699
"Plainview, TX, Micropolitan Statistical Area",34671,220,32728,475,71,643,94.4,8,20,205
"Platteville, WI, Micropolitan Statistical Area",49264,377,40647,395,87,520,82.5,44,18,334
"Plattsburgh, NY, Micropolitan Statistical Area",85969,546,50818,332,77,605,59.1,396,9,765
"Plymouth, IN, Micropolitan Statistical Area",42182,316,15642,781,71,634,37.1,776,17,384
"Pocatello, ID, Metropolitan Statistical Area",66026,467,41946,386,102,441,63.5,315,15,447
"Point Pleasant, WV-OH, Micropolitan Statistical Area",56132,408,16702,754,122,379,29.8,867,22,155
"Ponca City, OK, Micropolitan Statistical Area",48056,362,37861,420,90,497,78.8,77,19,273
"Pontiac, IL, Micropolitan Statistical Area",39301,288,24457,591,80,580,62.2,336,20,210
"Poplar Bluff, MO, Micropolitan Statistical Area",38765,278,17095,742,88,517,44.1,674,23,129
"Port Angeles, WA, Micropolitan Statistical Area",56464,412,16299,764,66,674,28.9,873,12,637
"Port Clinton, OH, Micropolitan Statistical Area",40029,298,21962,634,57,743,54.9,476,14,510
"Port Lavaca, TX, Micropolitan Statistical Area",19053,44,18796,703,35,861,98.7,4,18,289
"Port St. Lucie, FL, Metropolitan Statistical Area",251071,761,89644,204,145,312,35.7,800,6,880
"Portales, NM, Micropolitan Statistical Area",16702,24,13250,825,40,838,79.3,71,24,109
"Portland-South Portland, ME, Metropolitan Statistical Area",441257,829,160608,122,366,112,36.4,790,8,799
"Portland-Vancouver-Hillsboro, OR-WA, Metropolitan Statistical Area",1523741,891,495634,48,1178,29,32.5,843,8,814
"Portsmouth, OH, Micropolitan Statistical Area",80327,521,22086,628,135,337,27.5,887,17,388
"Pottsville, PA, Micropolitan Statistical Area",152585,700,115135,169,321,128,75.5,112,21,177
"Prescott, AZ, Metropolitan Statistical Area",107714,612,30060,508,148,304,27.9,883,14,530
"Price, UT, Micropolitan Statistical Area",20228,53,14133,814,46,794,69.9,194,23,128
"Prineville, OR, Micropolitan Statistical Area",14111,11,3724,913,18,914,26.4,891,13,569
"Providence-Warwick, RI-MA, Metropolitan Statistical Area",1509789,890,1063164,18,828,42,70.4,184,5,889
"Provo-Orem, UT, Metropolitan Statistical Area",269407,774,245758,95,687,52,91.2,12,26,81
"Pueblo, CO, Metropolitan Statistical Area",123051,655,61190,283,121,381,49.7,567,10,730
"Pullman, WA, Micropolitan Statistical Area",38775,279,10929,859,66,670,28.2,879,17,375
"Punta Gorda, FL, Metropolitan Statistical Area",110975,625,33349,470,62,706,30.1,865,6,884
"Quincy, IL-MO, Micropolitan Statistical Area",76323,503,50051,335,134,342,65.6,270,18,339
"Racine, WI, Metropolitan Statistical Area",175034,722,101904,188,129,358,58.2,410,7,832
"Raleigh, NC, Metropolitan Statistical Area",541100,841,297819,77,604,72,55.0,472,11,664
"Rapid City, SD, Metropolitan Statistical Area",109400,619,53665,320,146,307,49.1,581,13,549
"Raymondville, TX, Micropolitan Statistical Area",17705,31,18537,709,36,856,104.7,2,20,211
"Reading, PA, Metropolitan Statistical Area",336523,797,187867,109,339,119,55.8,459,10,717
"Red Bluff, CA, Micropolitan Statistical Area",49625,379,9860,874,44,811,19.9,915,9,770
"Red Wing, MN, Micropolitan Statistical Area",40690,305,34479,459,72,632,84.7,32,18,329
"Redding, CA, Metropolitan Statistical Area",147036,687,36958,430,110,415,25.1,894,7,828
"Reno, NV, Metropolitan Statistical Area",257193,764,58311,301,120,385,22.7,907,5,906
"Rexburg, ID, Micropolitan Statistical Area",34611,219,29460,515,95,470,85.1,30,27,49
"Richmond, IN, Micropolitan Statistical Area",71951,490,27706,540,109,417,38.5,750,15,463
"Richmond, VA, Metropolitan Statistical Area",914805,871,484727,50,837,41,53.0,510,9,761
"Richmond-Berea, KY, Micropolitan Statistical Area",72311,491,35491,445,143,317,49.1,579,20,242
"Rio Grande City, TX, Micropolitan Statistical Area",40518,303,34669,457,27,896,85.6,29,7,856
"Riverside-San Bernardino-Ontario, CA, Metropolitan Statistical Area",2588793,904,856422,28,1339,24,33.1,837,5,899
"Riverton, WY, Micropolitan Statistical Area",33662,200,15405,787,71,635,45.8,645,21,175
"Roanoke Rapids, NC, Micropolitan Statistical Area",76314,502,41623,387,132,350,54.5,485,17,357
"Roanoke, VA, Metropolitan Statistical Area",268398,771,157087,128,410,99,58.5,405,15,458
"Rochelle, IL, Micropolitan Statistical Area",45957,344,22308,622,76,608,48.5,591,17,404
"Rochester, MN, Metropolitan Statistical Area",162722,714,119300,166,230,188,73.3,140,14,514
"Rochester, NY, Metropolitan Statistical Area",1025220,876,532534,44,723,49,51.9,524,7,843
"Rock Springs, WY, Micropolitan Statistical Area",38823,281,21410,644,59,728,55.1,468,15,462
"Rockford, IL, Metropolitan Statistical Area",283719,781,138698,143,207,213,48.9,584,7,837
"Rockingham, NC, Micropolitan Statistical Area",44518,338,35246,449,135,338,79.2,73,30,26
"Rocky Mount, NC, Metropolitan Statistical Area",133235,666,71824,243,196,224,53.9,495,15,488
"Rolla, MO, Micropolitan Statistical Area",35248,230,18186,718,64,690,51.6,532,18,303
"Rome, GA, Metropolitan Statistical Area",81251,528,57799,303,140,320,71.1,177,17,360
"Roseburg, OR, Micropolitan Statistical Area",94649,571,25296,576,142,318,26.7,890,15,474
"Roswell, NM, Micropolitan Statistical Area",57849,422,38971,410,81,568,67.4,241,14,521
"Russellville, AR, Micropolitan Statistical Area",63642,459,30660,499,186,241,48.2,597,29,31
"Ruston, LA, Micropolitan Statistical Area",41745,313,25871,568,54,759,62.0,342,13,564
"Rutland, VT, Micropolitan Statistical Area",62142,452,28740,523,84,543,46.2,635,14,541
"Sacramento--Roseville--Arden-Arcade, CA, Metropolitan Statistical Area",1481102,889,476237,51,753,46,32.2,849,5,900
"Safford, AZ, Micropolitan Statistical Area",26554,114,17075,743,43,822,64.3,292,16,417
"Saginaw, MI, Metropolitan Statistical Area",211946,749,121646,162,181,250,57.4,428,9,787
"Salem, OH, Micropolitan Statistical Area",108276,616,49582,337,163,274,45.8,644,15,469
"Salem, OR, Metropolitan Statistical Area",278024,777,129576,152,274,153,46.6,625,10,729
"Salina, KS, Micropolitan Statistical Area",54935,403,29741,511,81,576,54.1,488,15,487
"Salinas, CA, Metropolitan Statistical Area",355660,805,127351,154,186,239,35.8,797,5,896
"Salisbury, MD-DE, Metropolitan Statistical Area",246036,760,103970,185,414,98,42.3,705,17,385
"Salt Lake City, UT, Metropolitan Statistical Area",752557,861,562427,42,1166,31,74.7,121,15,442
"San Angelo, TX, Metropolitan Statistical Area",100087,590,63437,273,111,410,63.4,320,11,667
"San Antonio-New Braunfels, TX, Metropolitan Statistical Area",1407745,884,900264,23,885,40,64.0,305,6,867
"San Diego-Carlsbad, CA, Metropolitan Statistical Area",2498016,901,858051,27,1013,34,34.3,819,4,914
"San Francisco-Oakland-Hayward, CA, Metropolitan Statistical Area",3686592,907,1559818,13,1655,15,42.3,704,4,912
"San Jose-Sunnyvale-Santa Clara, CA, Metropolitan Statistical Area",1534274,892,590007,40,573,75,38.5,752,4,917
"San Luis Obispo-Paso Robles-Arroyo Grande, CA, Metropolitan Statistical Area",217162,750,68269,255,162,280,31.4,856,7,831
"Sandpoint, ID, Micropolitan Statistical Area",26622,116,5399,905,35,860,20.3,912,13,557
"Sandusky, OH, Micropolitan Statistical Area",76779,505,40841,394,76,612,53.2,504,10,723
"Sanford, NC, Micropolitan Statistical Area",41374,310,30301,506,91,494,73.2,141,22,144
"Santa Cruz-Watsonville, CA, Metropolitan Statistical Area",229734,755,65022,267,121,380,28.3,878,5,894
"Santa Fe, NM, Metropolitan Statistical Area",98928,585,47849,347,74,620,48.4,594,7,829
"Santa Maria-Santa Barbara, CA, Metropolitan Statistical Area",369608,809,154080,133,192,230,41.7,709,5,897
"Santa Rosa, CA, Metropolitan Statistical Area",388222,815,115902,167,211,209,29.9,866,5,892
"Sault Ste. Marie, MI, Micropolitan Statistical Area",34604,218,12196,843,58,735,35.2,804,17,391
"Savannah, GA, Metropolitan Statistical Area",258060,765,160524,123,264,162,62.2,337,10,707
"Sayre, PA, Micropolitan Statistical Area",60967,444,27628,541,127,364,45.3,653,21,187
"Scottsbluff, NE, Micropolitan Statistical Area",38426,273,20667,658,75,616,53.8,497,20,246
"Scottsboro, AL, Micropolitan Statistical Area",47796,357,26964,552,153,295,56.4,448,32,11
"Scranton--Wilkes-Barre--Hazleton, PA, Metropolitan Statistical Area",575264,844,414370,58,667,57,72.0,159,12,644
"Searcy, AR, Micropolitan Statistical Area",54676,398,33481,469,156,287,61.2,357,29,41
"Seattle-Tacoma-Bellevue, WA, Metropolitan Statistical Area",2559164,902,840262,29,1587,19,32.8,841,6,869
"Sebastian-Vero Beach, FL, Metropolitan Statistical Area",90208,557,36552,431,72,631,40.5,725,8,809
"Sebring, FL, Metropolitan Statistical Area",68432,478,27803,538,78,594,40.6,724,11,653
"Sedalia, MO, Micropolitan Statistical Area",35437,236,26132,562,77,601,73.7,134,22,156
"Selinsgrove, PA, Micropolitan Statistical Area",36680,249,17942,725,78,598,48.9,583,21,168
"Selma, AL, Micropolitan Statistical Area",48130,364,32727,476,85,540,68.0,233,18,333
"Seneca Falls, NY, Micropolitan Statistical Area",33683,201,13083,829,37,849,38.8,747,11,671
"Seneca, SC, Micropolitan Statistical Area",57494,419,35124,451,135,339,61.1,361,23,114
"Sevierville, TN, Micropolitan Statistical Area",51043,387,29299,516,114,403,57.4,427,22,136
"Seymour, IN, Micropolitan Statistical Area",37730,264,22081,629,78,596,58.5,406,21,198
"Shawano, WI, Micropolitan Statistical Area",41047,306,32621,477,87,521,79.5,69,21,171
"Shawnee, OK, Micropolitan Statistical Area",58760,426,42708,381,127,366,72.7,150,22,159
"Sheboygan, WI, Metropolitan Statistical Area",103877,600,81297,225,125,375,78.3,82,12,617
"Shelby, NC, Micropolitan Statistical Area",84714,542,64010,272,176,256,75.6,110,21,191
"Shelbyville, TN, Micropolitan Statistical Area",30411,160,17537,733,97,465,57.7,419,32,14
"Shelton, WA, Micropolitan Statistical Area",38341,269,8434,888,32,876,22.0,909,8,796
"Sheridan, WY, Micropolitan Statistical Area",23562,82,9278,882,31,881,39.4,740,13,556
"Sherman-Denison, TX, Metropolitan Statistical Area",95021,572,68659,254,171,262,72.3,155,18,311
"Show Low, AZ, Micropolitan Statistical Area",77658,506,36332,435,144,314,46.8,622,19,283
"Shreveport-Bossier City, LA, Metropolitan Statistical Area",401676,821,263312,92,436,91,65.6,271,11,677
"Sidney, OH, Micropolitan Statistical Area",44915,341,27089,551,57,742,60.3,377,13,578
"Sierra Vista-Douglas, AZ, Metropolitan Statistical Area",97624,581,48094,345,132,349,49.3,574,14,540
"Sikeston, MO, Micropolitan Statistical Area",39376,290,25250,578,72,629,64.1,298,18,294
"Silver City, NM, Micropolitan Statistical Area",27676,133,18628,707,41,834,67.3,242,15,485
"Sioux City, IA-NE-SD, Metropolitan Statistical Area",154738,704,98307,192,240,177,63.5,314,16,439
"Sioux Falls, SD, Metropolitan Statistical Area",153500,703,104046,184,238,180,67.8,237,16,441
"Snyder, TX, Micropolitan Statistical Area",18634,38,13702,820,40,837,73.5,137,21,164
"Somerset, KY, Micropolitan Statistical Area",49489,378,37345,426,155,292,75.5,111,31,16
"Somerset, PA, Micropolitan Statistical Area",78218,511,51923,328,211,208,66.4,259,27,53
"Sonora, CA, Micropolitan Statistical Area",48456,368,15657,780,40,836,32.3,847,8,802
"South Bend-Mishawaka, IN-MI, Metropolitan Statistical Area",296529,785,130339,151,248,169,44.0,678,8,795
"Spartanburg, SC, Metropolitan Statistical Area",257137,763,183074,112,433,94,71.2,176,17,383
"Spearfish, SD, Micropolitan Statistical Area",20655,55,9228,883,36,855,44.7,662,17,348
"Spencer, IA, Micropolitan Statistical Area",17585,29,11997,846,34,866,68.2,226,19,258
"Spirit Lake, IA, Micropolitan Statistical Area",14909,15,9683,876,26,897,64.9,280,17,346
"Spokane-Spokane Valley, WA, Metropolitan Statistical Area",401227,820,136170,146,365,113,33.9,827,9,762
"Springfield, IL, Metropolitan Statistical Area",189550,736,111094,175,202,218,58.6,402,11,691
"Springfield, MA, Metropolitan Statistical Area",602878,847,301386,76,331,125,50.0,561,5,888
"Springfield, MO, Metropolitan Statistical Area",298818,787,163884,121,499,80,54.8,477,17,395
"Springfield, OH, Metropolitan Statistical Area",147548,688,58447,300,168,264,39.6,736,11,656
"St. Cloud, MN, Metropolitan Statistical Area",148976,691,112258,174,142,319,75.4,113,10,741
"St. George, UT, Metropolitan Statistical Area",48560,369,39657,404,108,421,81.7,52,22,138
"St. Joseph, MO-KS, Metropolitan Statistical Area",115816,635,61717,280,189,232,53.3,502,16,410
"St. Louis, MO-IL, Metropolitan Statistical Area",2560517,903,1509815,15,2124,11,59.0,399,8,798
"St. Marys, GA, Micropolitan Statistical Area",30167,156,11284,856,42,826,37.4,772,14,527
"Starkville, MS, Micropolitan Statistical Area",38375,271,23648,607,59,726,61.6,348,15,451
"State College, PA, Metropolitan Statistical Area",123786,656,49110,339,165,271,39.7,735,13,551
"Statesboro, GA, Micropolitan Statistical Area",43125,330,19923,673,74,623,46.2,637,17,363
"Staunton-Waynesboro, VA, Metropolitan Statistical Area",97687,582,55595,311,197,222,56.9,437,20,223
"Steamboat Springs, CO, Micropolitan Statistical Area",14088,10,3533,916,19,911,25.1,895,13,543
"Stephenville, TX, Micropolitan Statistical Area",27991,136,19037,696,61,713,68.0,232,22,152
"Sterling, CO, Micropolitan Statistical Area",17567,28,12034,845,36,852,68.5,222,20,204
"Sterling, IL, Micropolitan Statistical Area",60186,439,40078,401,93,479,66.6,252,15,446
"Stevens Point, WI, Micropolitan Statistical Area",61405,446,44614,367,62,703,72.7,151,10,713
"Stillwater, OK, Micropolitan Statistical Area",61507,448,32856,473,97,464,53.4,501,16,430
"Stockton-Lodi, CA, Metropolitan Statistical Area",480628,834,176314,117,270,158,36.7,784,6,883
"Storm Lake, IA, Micropolitan Statistical Area",19965,49,15490,785,41,831,77.6,92,21,202
"Sturgis, MI, Micropolitan Statistical Area",58913,427,22236,625,91,490,37.7,763,15,448
"Sulphur Springs, TX, Micropolitan Statistical Area",28833,141,21570,642,88,512,74.8,118,31,22
"Summerville, GA, Micropolitan Statistical Area",22242,72,14421,808,80,579,64.8,281,36,3
"Summit Park, UT, Micropolitan Statistical Area",15518,17,9433,879,29,889,60.8,370,19,276
"Sumter, SC, Metropolitan Statistical Area",102637,597,53703,319,119,390,52.3,519,12,645
"Sunbury, PA, Micropolitan Statistical Area",96771,580,61474,281,171,259,63.5,316,18,332
"Susanville, CA, Micropolitan Statistical Area",27598,130,6898,899,28,894,25.0,896,10,711
"Sweetwater, TX, Micropolitan Statistical Area",16594,22,14927,793,42,823,90.0,15,25,86
"Syracuse, NY, Metropolitan Statistical Area",659864,854,325005,68,494,81,49.3,576,7,827
"Tahlequah, OK, Micropolitan Statistical Area",34049,208,12273,840,61,710,36.0,796,18,314
"Talladega-Sylacauga, AL, Micropolitan Statistical Area",85170,544,59211,297,211,206,69.5,204,25,96
"Tallahassee, FL, Metropolitan Statistical Area",259096,766,114351,170,238,179,44.1,672,9,758
"Tampa-St. Petersburg-Clearwater, FL, Metropolitan Statistical Area",2067959,896,871357,26,1219,28,42.1,707,6,876
"Taos, NM, Micropolitan Statistical Area",23118,77,20379,660,57,745,88.2,18,25,97
"Taylorville, IL, Micropolitan Statistical Area",34418,215,20146,665,64,688,58.5,404,19,281
"Terre Haute, IN, Metropolitan Statistical Area",166578,718,61764,279,278,148,37.1,777,17,396
"Texarkana, TX-AR, Metropolitan Statistical Area",134098,669,90574,201,235,182,67.5,240,18,342
"The Dalles, OR, Micropolitan Statistical Area",21683,64,7442,896,33,872,34.3,820,15,461
"The Villages, FL, Metropolitan Statistical Area",31577,181,13030,831,50,779,41.3,715,16,426
"Thomaston, GA, Micropolitan Statistical Area",26300,113,18537,710,48,785,70.5,183,18,298
"Thomasville, GA, Micropolitan Statistical Area",38986,286,26623,554,82,560,68.3,224,21,178
"Tiffin, OH, Micropolitan Statistical Area",59733,437,35371,447,93,480,59.2,394,16,435
"Tifton, GA, Micropolitan Statistical Area",34998,225,24160,596,54,761,69.0,212,15,450
"Toccoa, GA, Micropolitan Statistical Area",23257,78,16844,750,47,790,72.4,153,20,221
"Toledo, OH, Metropolitan Statistical Area",614128,849,295278,79,508,79,48.1,599,8,800
"Topeka, KS, Metropolitan Statistical Area",210257,747,115242,168,259,165,54.8,478,12,598
"Torrington, CT, Micropolitan Statistical Area",174092,720,97881,193,144,315,56.2,454,8,801
"Traverse City, MI, Micropolitan Statistical Area",106497,608,40112,400,132,351,37.7,766,12,594
"Trenton, NJ, Metropolitan Statistical Area",325824,794,184229,111,181,249,56.5,445,6,886
"Troy, AL, Micropolitan Statistical Area",27595,129,18501,711,74,625,67.0,245,27,57
"Truckee-Grass Valley, CA, Micropolitan Statistical Area",78510,515,15323,789,46,793,19.5,916,6,878
"Tucson, AZ, Metropolitan Statistical Area",666880,855,325335,67,367,111,48.8,585,6,887
"Tullahoma-Manchester, TN, Micropolitan Statistical Area",79785,520,47119,353,230,187,59.1,397,29,38
"Tulsa, OK, Metropolitan Statistical Area",761019,862,468743,52,916,39,61.6,349,12,616
"Tupelo, MS, Micropolitan Statistical Area",107835,613,76806,235,285,143,71.2,174,26,66
"Tuscaloosa, AL, Metropolitan Statistical Area",186719,734,124274,159,376,109,66.6,253,20,226
"Twin Falls, ID, Micropolitan Statistical Area",68718,479,35265,448,108,422,51.3,535,16,432
"Tyler, TX, Metropolitan Statistical Area",151309,698,106144,180,186,240,70.2,189,12,601
"Ukiah, CA, Micropolitan Statistical Area",80345,524,19531,683,88,516,24.3,899,11,673
"Union City, TN-KY, Micropolitan Statistical Area",39988,297,31226,495,155,293,78.1,86,39,1
"Urban Honolulu, HI, Metropolitan Statistical Area",836231,869,288507,80,434,92,34.5,818,5,898
"Urbana, OH, Micropolitan Statistical Area",36019,242,13168,827,55,755,36.6,785,15,459
"Utica-Rome, NY, Metropolitan Statistical Area",316633,792,173106,120,318,131,54.7,482,10,718
"Uvalde, TX, Micropolitan Statistical Area",23340,79,16919,747,35,862,72.5,152,15,475
"Valdosta, GA, Metropolitan Statistical Area",99244,587,61852,277,182,245,62.3,335,18,291
"Vallejo-Fairfield, CA, Metropolitan Statistical Area",340421,799,119508,165,155,291,35.1,808,5,910
"Valley, AL, Micropolitan Statistical Area",36876,251,26390,559,104,435,71.6,168,28,43
"Van Wert, OH, Micropolitan Statistical Area",30464,162,23380,609,53,767,76.7,96,17,352
