2000 - List of Metro Data

For explanatory notes see the Methods page on our website: www.usreligioncensus.org

Metro Area,Population,PopRank,Adherents,AdhRank,Congregations,ConRank,Adherents %,Adh% Rank,Congregations Per 10K People,Con Per 10K Rank
"Mountain Home, AR, Micropolitan Statistical Area",38386,228,19743,685,70,659,51.4,405,18,239
"Mountain Home, ID, Micropolitan Statistical Area",29130,108,10014,878,31,883,34.4,802,11,642
"Muncie, IN, Metropolitan Statistical Area",118769,606,32418,480,133,358,27.3,882,11,603
"Murray, KY, Micropolitan Statistical Area",34177,167,20589,669,80,595,60.2,244,23,98
"Muscatine, IA, Micropolitan Statistical Area",41722,276,20796,665,66,688,49.8,451,16,368
"Muskegon, MI, Metropolitan Statistical Area",170200,699,59533,289,144,326,35.0,787,8,768
"Muskogee, OK, Micropolitan Statistical Area",69451,454,43669,379,130,366,62.9,201,19,224
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC, Metropolitan Statistical Area",269770,758,106776,182,324,132,39.6,691,12,568
"Nacogdoches, TX, Micropolitan Statistical Area",59203,404,33591,466,93,494,56.7,304,16,375
"Napa, CA, Metropolitan Statistical Area",124279,622,47021,363,76,622,37.8,735,6,862
"Naples-Immokalee-Marco Island, FL, Metropolitan Statistical Area",251377,748,92607,202,111,429,36.8,750,4,911
"Nashville-Davidson--Murfreesboro--Franklin, TN, Metropolitan Statistical Area",1381287,881,653956,34,1856,18,47.3,504,13,498
"Natchez, MS-LA, Micropolitan Statistical Area",54587,376,27870,537,86,535,51.1,413,16,374
"Natchitoches, LA, Micropolitan Statistical Area",39080,235,20421,673,83,570,52.3,389,21,135
"New Bern, NC, Metropolitan Statistical Area",114794,598,48250,356,179,266,42.0,639,16,378
"New Castle, IN, Micropolitan Statistical Area",48508,335,19936,683,100,455,41.1,655,21,154
"New Castle, PA, Micropolitan Statistical Area",94643,543,61766,286,153,301,65.3,168,16,345
"New Haven-Milford, CT, Metropolitan Statistical Area",824008,860,442847,58,423,105,53.7,360,5,899
"New Orleans-Metairie, LA, Metropolitan Statistical Area",1337705,879,703397,32,681,57,52.6,381,5,900
"New Philadelphia-Dover, OH, Micropolitan Statistical Area",90914,526,46783,365,192,246,51.5,404,21,140
"New Ulm, MN, Micropolitan Statistical Area",26911,89,24816,576,40,846,92.2,1,15,425
"New York-Newark-Jersey City, NY-NJ-PA, Metropolitan Statistical Area",18944899,917,11888152,1,8373,1,62.8,204,4,910
"Newberry, SC, Micropolitan Statistical Area",36108,192,18773,708,85,556,52.0,394,24,89
"Newport, OR, Micropolitan Statistical Area",44479,299,10018,877,67,678,22.5,910,15,411
"Newport, TN, Micropolitan Statistical Area",33565,158,14978,794,90,507,44.6,572,27,38
"Newton, IA, Micropolitan Statistical Area",37213,206,18991,698,64,702,51.0,414,17,291
"Niles-Benton Harbor, MI, Metropolitan Statistical Area",162453,687,76180,241,186,256,46.9,516,11,594
"Nogales, AZ, Micropolitan Statistical Area",38381,227,25355,566,31,881,66.1,155,8,788
"Norfolk, NE, Micropolitan Statistical Area",49538,346,37007,433,77,615,74.7,75,16,383
"North Platte, NE, Micropolitan Statistical Area",35939,188,21620,646,55,765,60.2,247,15,395
"North Port-Sarasota-Bradenton, FL, Metropolitan Statistical Area",589959,839,247188,91,360,121,41.9,642,6,863
"North Vernon, IN, Micropolitan Statistical Area",27554,95,11051,862,55,764,40.1,676,20,172
"North Wilkesboro, NC, Micropolitan Statistical Area",65632,439,38276,423,127,375,58.3,275,19,201
"Norwalk, OH, Micropolitan Statistical Area",59487,407,29464,513,78,604,49.5,459,13,514
"Norwich-New London, CT, Metropolitan Statistical Area",259088,756,117654,170,169,280,45.4,548,7,843
"Oak Harbor, WA, Micropolitan Statistical Area",71558,462,18176,719,49,797,25.4,893,7,837
"Ocala, FL, Metropolitan Statistical Area",258916,755,89092,211,222,203,34.4,801,9,760
"Ocean City, NJ, Metropolitan Statistical Area",102326,559,47543,359,85,551,46.5,526,8,778
"Odessa, TX, Metropolitan Statistical Area",121123,615,65728,272,120,401,54.3,345,10,692
"Ogden-Clearfield, UT, Metropolitan Statistical Area",485401,825,367980,65,874,46,75.8,62,18,251
"Ogdensburg-Massena, NY, Micropolitan Statistical Area",111919,590,51625,337,161,288,46.1,533,14,445
"Oil City, PA, Micropolitan Statistical Area",57565,394,28592,529,118,406,49.7,455,20,157
"Okeechobee, FL, Micropolitan Statistical Area",35910,186,12650,837,34,871,35.2,784,9,715
"Oklahoma City, OK, Metropolitan Statistical Area",1095421,872,645914,35,1117,33,59.0,262,10,668
"Olean, NY, Micropolitan Statistical Area",83955,509,34890,455,139,337,41.6,649,17,324
"Olympia-Tumwater, WA, Metropolitan Statistical Area",207355,728,56763,309,147,318,27.4,881,7,825
"Omaha-Council Bluffs, NE-IA, Metropolitan Statistical Area",767140,856,391351,62,660,62,51.0,415,9,758
"Oneonta, NY, Micropolitan Statistical Area",61676,416,21539,648,86,540,34.9,789,14,472
"Ontario, OR-ID, Micropolitan Statistical Area",52193,359,23148,610,93,490,44.4,578,18,261
"Opelousas, LA, Micropolitan Statistical Area",87700,518,67871,262,77,612,77.4,49,9,745
"Orangeburg, SC, Micropolitan Statistical Area",91509,531,41031,397,150,312,44.8,567,16,334
"Orlando-Kissimmee-Sanford, FL, Metropolitan Statistical Area",1644563,885,628765,40,969,41,38.2,723,6,869
"Oshkosh-Neenah, WI, Metropolitan Statistical Area",156763,681,90009,206,109,435,57.4,290,7,830
"Oskaloosa, IA, Micropolitan Statistical Area",22335,49,10728,871,40,848,48.0,487,18,255
"Othello, WA, Micropolitan Statistical Area",16428,16,8028,901,41,841,48.9,476,25,61
"Ottawa, KS, Micropolitan Statistical Area",24784,69,8887,892,40,849,35.9,767,16,347
"Ottawa-Peru, IL, Micropolitan Statistical Area",153122,678,91470,203,217,209,59.7,254,14,455
"Ottumwa, IA, Micropolitan Statistical Area",44592,300,18791,705,86,544,42.1,635,19,202
"Owatonna, MN, Micropolitan Statistical Area",33680,160,26112,553,44,822,77.5,47,13,518
"Owensboro, KY, Metropolitan Statistical Area",109875,582,78979,236,190,249,71.9,94,17,286
"Owosso, MI, Micropolitan Statistical Area",71687,463,27841,538,84,561,38.8,710,12,578
"Oxford, MS, Micropolitan Statistical Area",38744,233,18301,715,68,671,47.2,508,18,270
"Oxford, NC, Micropolitan Statistical Area",48498,333,18420,714,65,696,38.0,733,13,499
"Oxnard-Thousand Oaks-Ventura, CA, Metropolitan Statistical Area",753197,855,335672,73,364,119,44.6,573,5,906
"Ozark, AL, Micropolitan Statistical Area",49129,342,23887,592,97,465,48.6,480,20,185
"Paducah, KY-IL, Micropolitan Statistical Area",98765,551,68069,259,210,219,68.9,124,21,133
"Pahrump, NV, Micropolitan Statistical Area",32512,140,6826,906,41,842,21.0,913,13,541
"Palatka, FL, Micropolitan Statistical Area",70423,455,26870,548,91,504,38.2,728,13,524
"Palestine, TX, Micropolitan Statistical Area",55109,379,30249,507,104,449,54.9,331,19,220
"Palm Bay-Melbourne-Titusville, FL, Metropolitan Statistical Area",476230,821,186516,119,284,152,39.2,702,6,867
"Pampa, TX, Micropolitan Statistical Area",22744,53,18773,707,41,843,82.5,21,18,249
"Panama City, FL, Metropolitan Statistical Area",162777,688,67960,260,179,264,41.8,646,11,615
"Paragould, AR, Micropolitan Statistical Area",37331,209,22947,615,94,483,61.5,227,25,55
"Paris, TN, Micropolitan Statistical Area",31115,128,20534,670,90,512,66.0,156,29,17
"Paris, TX, Micropolitan Statistical Area",48499,334,31699,485,92,501,65.4,165,19,214
"Parkersburg-Vienna, WV, Metropolitan Statistical Area",93859,541,42100,393,184,259,44.9,566,20,192
"Parsons, KS, Micropolitan Statistical Area",22834,54,11852,846,55,762,51.9,397,24,74
"Payson, AZ, Micropolitan Statistical Area",51335,356,22587,623,74,633,44.0,592,14,444
"Pecos, TX, Micropolitan Statistical Area",13137,3,9935,880,31,884,75.6,63,24,87
"Pensacola-Ferry Pass-Brent, FL, Metropolitan Statistical Area",412153,809,188581,116,381,115,45.8,540,9,725
"Peoria, IL, Metropolitan Statistical Area",366875,791,179490,123,429,102,48.9,473,12,582
"Peru, IN, Micropolitan Statistical Area",36082,191,15540,778,62,714,43.1,618,17,294
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, Metropolitan Statistical Area",5687141,914,3190361,4,3397,4,56.1,313,6,866
"Phoenix-Mesa-Scottsdale, AZ, Metropolitan Statistical Area",3251876,904,1278464,17,1710,19,39.3,698,5,895
"Picayune, MS, Micropolitan Statistical Area",48621,337,31522,489,84,563,64.8,173,17,287
"Pierre, SD, Micropolitan Statistical Area",20809,39,14554,801,41,837,69.9,112,20,189
"Pine Bluff, AR, Metropolitan Statistical Area",107341,575,51312,339,191,247,47.8,492,18,262
"Pinehurst-Southern Pines, NC, Micropolitan Statistical Area",74762,474,30546,503,113,418,40.9,660,15,407
"Pittsburg, KS, Micropolitan Statistical Area",38242,223,17215,743,56,759,45.0,558,15,435
"Pittsburgh, PA, Metropolitan Statistical Area",2431087,898,1610270,13,2483,9,66.2,153,10,665
"Pittsfield, MA, Metropolitan Statistical Area",134953,643,90604,205,131,364,67.1,141,10,701
"Plainview, TX, Micropolitan Statistical Area",36602,200,32214,483,67,682,88.0,6,18,238
"Platteville, WI, Micropolitan Statistical Area",49597,347,39609,411,95,478,79.9,34,19,207
"Plattsburgh, NY, Micropolitan Statistical Area",79894,490,55378,317,71,651,69.3,121,9,741
"Plymouth, IN, Micropolitan Statistical Area",45128,307,18421,713,82,578,40.8,663,18,244
"Pocatello, ID, Metropolitan Statistical Area",75565,478,47282,362,132,361,62.6,211,17,272
"Point Pleasant, WV-OH, Micropolitan Statistical Area",57026,392,15976,767,116,413,28.0,873,20,160
"Ponca City, OK, Micropolitan Statistical Area",48080,331,34537,460,92,500,71.8,96,19,209
"Pontiac, IL, Micropolitan Statistical Area",39678,245,24241,585,75,626,61.1,231,19,218
"Poplar Bluff, MO, Micropolitan Statistical Area",40867,261,14099,808,75,625,34.5,798,18,236
"Port Angeles, WA, Micropolitan Statistical Area",64179,433,17792,729,67,681,27.7,877,10,652
"Port Clinton, OH, Micropolitan Statistical Area",40985,264,23744,595,53,777,57.9,282,13,523
"Port Lavaca, TX, Micropolitan Statistical Area",20647,38,11482,855,31,882,55.6,324,15,414
"Port St. Lucie, FL, Metropolitan Statistical Area",319426,773,134077,155,185,257,42.0,641,6,874
"Portales, NM, Micropolitan Statistical Area",18018,22,12325,840,41,838,68.4,128,23,107
"Portland-South Portland, ME, Metropolitan Statistical Area",487568,826,186942,118,365,118,38.3,722,7,803
"Portland-Vancouver-Hillsboro, OR-WA, Metropolitan Statistical Area",1927881,893,640242,38,1326,30,33.2,821,7,835
"Portsmouth, OH, Micropolitan Statistical Area",79195,486,20759,666,138,340,26.2,889,17,277
"Pottsville, PA, Micropolitan Statistical Area",150336,673,111704,178,297,146,74.3,77,20,182
"Prescott, AZ, Metropolitan Statistical Area",167517,696,49809,345,179,265,29.7,858,11,638
"Price, UT, Micropolitan Statistical Area",20422,36,14681,799,47,803,71.9,93,23,101
"Prineville, OR, Micropolitan Statistical Area",19184,26,5253,912,22,911,27.4,880,11,592
"Providence-Warwick, RI-MA, Metropolitan Statistical Area",1582997,884,985951,23,846,47,62.3,216,5,892
"Provo-Orem, UT, Metropolitan Statistical Area",376778,797,338152,71,1009,36,89.7,2,27,39
"Pueblo, CO, Metropolitan Statistical Area",141472,656,79927,232,124,390,56.5,307,9,747
"Pullman, WA, Micropolitan Statistical Area",40740,259,13631,819,69,664,33.5,816,17,303
"Punta Gorda, FL, Metropolitan Statistical Area",141627,658,50717,342,78,606,35.8,770,6,887
"Quincy, IL-MO, Micropolitan Statistical Area",78771,485,47305,360,131,363,60.1,248,17,320
"Racine, WI, Metropolitan Statistical Area",188831,714,113369,174,141,330,60.0,249,7,808
"Raleigh, NC, Metropolitan Statistical Area",797031,857,335264,74,646,66,42.1,638,8,786
"Rapid City, SD, Metropolitan Statistical Area",120093,610,68189,258,155,297,56.8,303,13,525
"Raymondville, TX, Micropolitan Statistical Area",20082,31,15552,777,34,870,77.4,48,17,304
"Reading, PA, Metropolitan Statistical Area",373638,795,201497,108,320,135,53.9,355,9,761
"Red Bluff, CA, Micropolitan Statistical Area",56039,386,15886,770,57,745,28.3,870,10,671
"Red Wing, MN, Micropolitan Statistical Area",44127,298,35902,447,77,616,81.4,30,17,274
"Redding, CA, Metropolitan Statistical Area",163256,689,39059,415,127,374,23.9,900,8,800
"Reno, NV, Metropolitan Statistical Area",342885,784,95069,199,155,300,27.7,876,5,907
"Rexburg, ID, Micropolitan Statistical Area",39286,238,32126,484,112,424,81.8,25,29,20
"Richmond, IN, Micropolitan Statistical Area",71097,456,29229,519,117,408,41.1,654,16,332
"Richmond, VA, Metropolitan Statistical Area",1055683,870,455004,54,894,44,43.1,617,8,767
"Richmond-Berea, KY, Micropolitan Statistical Area",87454,517,37848,429,145,322,43.3,609,17,322
"Rio Grande City, TX, Micropolitan Statistical Area",53597,371,42221,390,31,888,78.8,42,6,875
"Riverside-San Bernardino-Ontario, CA, Metropolitan Statistical Area",3254821,905,1382708,15,1586,23,42.5,629,5,904
"Riverton, WY, Micropolitan Statistical Area",35804,184,15062,790,74,629,42.1,636,21,153
"Roanoke Rapids, NC, Micropolitan Statistical Area",79456,487,26787,549,126,380,33.7,812,16,363
"Roanoke, VA, Metropolitan Statistical Area",288257,764,150985,144,404,108,52.4,387,14,465
"Rochelle, IL, Micropolitan Statistical Area",51032,352,27395,543,73,638,53.7,362,14,451
"Rochester, MN, Metropolitan Statistical Area",184740,711,126241,164,249,181,68.3,129,13,496
"Rochester, NY, Metropolitan Statistical Area",1062452,871,539504,47,782,52,50.8,422,7,810
"Rock Springs, WY, Micropolitan Statistical Area",37613,214,21187,658,60,735,56.3,310,16,354
"Rockford, IL, Metropolitan Statistical Area",320204,775,156779,139,224,200,49.0,471,7,828
"Rockingham, NC, Micropolitan Statistical Area",46564,322,21798,639,111,428,46.8,519,24,82
"Rocky Mount, NC, Metropolitan Statistical Area",143024,662,57979,301,200,233,40.5,669,14,467
"Rolla, MO, Micropolitan Statistical Area",39825,246,18193,717,68,672,45.7,544,17,298
"Rome, GA, Metropolitan Statistical Area",90565,525,59264,290,140,332,65.4,163,15,388
"Roseburg, OR, Micropolitan Statistical Area",100399,555,25496,564,140,333,25.4,894,14,471
"Roswell, NM, Micropolitan Statistical Area",61382,412,37927,427,86,543,61.8,223,14,466
"Russellville, AR, Micropolitan Statistical Area",75608,479,37883,428,204,228,50.1,448,27,34
"Ruston, LA, Micropolitan Statistical Area",42509,282,21733,642,56,757,51.1,412,13,509
"Rutland, VT, Micropolitan Statistical Area",63403,431,28671,527,82,575,45.2,554,13,522
"Sacramento--Roseville--Arden-Arcade, CA, Metropolitan Statistical Area",1796857,891,640430,37,935,43,35.6,773,5,896
"Safford, AZ, Micropolitan Statistical Area",33489,157,22465,626,54,770,67.1,143,16,348
"Saginaw, MI, Metropolitan Statistical Area",210042,731,103928,186,179,268,49.5,462,9,762
"Salem, OH, Micropolitan Statistical Area",112075,591,45315,373,161,289,40.4,670,14,446
"Salem, OR, Metropolitan Statistical Area",347218,787,120923,168,291,148,34.8,791,8,773
"Salina, KS, Micropolitan Statistical Area",59760,409,32620,476,89,524,54.6,338,15,424
"Salinas, CA, Metropolitan Statistical Area",401762,805,180593,122,216,210,45.0,562,5,891
"Salisbury, MD-DE, Metropolitan Statistical Area",312572,770,120779,169,432,100,38.6,715,14,479
"Salt Lake City, UT, Metropolitan Statistical Area",939147,868,638706,39,1440,25,68.0,137,15,393
"San Angelo, TX, Metropolitan Statistical Area",105781,573,63736,279,117,409,60.3,242,11,611
"San Antonio-New Braunfels, TX, Metropolitan Statistical Area",1711703,888,1073054,21,977,40,62.7,207,6,878
"San Diego-Carlsbad, CA, Metropolitan Statistical Area",2813833,901,1230063,18,1179,32,43.7,596,4,913
"San Francisco-Oakland-Hayward, CA, Metropolitan Statistical Area",4123742,906,1574840,14,2065,13,38.2,726,5,902
"San Jose-Sunnyvale-Santa Clara, CA, Metropolitan Statistical Area",1735819,890,764576,31,713,56,44.0,591,4,915
"San Luis Obispo-Paso Robles-Arroyo Grande, CA, Metropolitan Statistical Area",246681,747,107121,181,182,261,43.4,604,7,809
"Sandpoint, ID, Micropolitan Statistical Area",36831,202,8550,895,43,827,23.2,905,12,583
"Sandusky, OH, Micropolitan Statistical Area",79551,488,42557,386,74,634,53.5,366,9,721
"Sanford, NC, Micropolitan Statistical Area",49208,344,22208,631,71,654,45.1,555,14,443
"Santa Cruz-Watsonville, CA, Metropolitan Statistical Area",255602,753,88117,214,150,313,34.5,799,6,871
"Santa Fe, NM, Metropolitan Statistical Area",129292,633,63977,278,92,496,49.5,461,7,824
"Santa Maria-Santa Barbara, CA, Metropolitan Statistical Area",399347,802,222819,95,229,197,55.8,320,6,877
"Santa Rosa, CA, Metropolitan Statistical Area",458614,817,147452,147,238,189,32.2,834,5,897
"Sault Ste. Marie, MI, Micropolitan Statistical Area",38543,231,13812,812,60,733,35.8,768,16,379
"Savannah, GA, Metropolitan Statistical Area",293000,766,129583,160,278,160,44.2,583,9,714
"Sayre, PA, Micropolitan Statistical Area",62761,423,25666,559,120,402,40.9,659,19,211
"Scottsbluff, NE, Micropolitan Statistical Area",39245,236,19700,686,66,690,50.2,445,17,306
"Scottsboro, AL, Micropolitan Statistical Area",53926,372,25659,560,147,317,47.6,499,27,32
"Scranton--Wilkes-Barre--Hazleton, PA, Metropolitan Statistical Area",560625,834,345832,69,617,73,61.7,225,11,614
"Searcy, AR, Micropolitan Statistical Area",67165,445,41989,394,194,243,62.5,214,29,18
"Seattle-Tacoma-Bellevue, WA, Metropolitan Statistical Area",3043886,903,1000314,22,1896,16,32.9,826,6,859
"Sebastian-Vero Beach, FL, Metropolitan Statistical Area",112947,594,57379,304,81,583,50.8,419,7,821
"Sebring, FL, Metropolitan Statistical Area",87366,516,31233,492,96,474,35.7,771,11,616
"Sedalia, MO, Micropolitan Statistical Area",39403,241,24188,586,73,639,61.4,228,19,229
"Selinsgrove, PA, Micropolitan Statistical Area",37546,212,17873,724,85,558,47.6,498,23,111
"Selma, AL, Micropolitan Statistical Area",46365,318,20219,676,95,479,43.6,598,20,158
"Seneca Falls, NY, Micropolitan Statistical Area",33342,154,13408,824,39,852,40.2,674,12,581
"Seneca, SC, Micropolitan Statistical Area",66215,442,39303,414,139,335,59.4,259,21,146
"Sevierville, TN, Micropolitan Statistical Area",71170,457,35690,451,124,388,50.1,447,17,278
"Seymour, IN, Micropolitan Statistical Area",41335,270,23632,599,80,592,57.2,295,19,199
"Shawano, WI, Micropolitan Statistical Area",45226,308,33051,474,88,529,73.1,85,19,195
"Shawnee, OK, Micropolitan Statistical Area",65521,437,43963,378,126,382,67.1,142,19,204
"Sheboygan, WI, Metropolitan Statistical Area",112656,593,81431,229,130,367,72.3,89,12,589
"Shelby, NC, Micropolitan Statistical Area",96290,545,60289,287,175,273,62.6,210,18,242
"Shelbyville, TN, Micropolitan Statistical Area",37586,213,17642,735,98,463,46.9,515,26,46
"Shelton, WA, Micropolitan Statistical Area",49405,345,11614,851,32,876,23.5,904,6,845
"Sheridan, WY, Micropolitan Statistical Area",26560,86,12377,838,32,875,46.6,525,12,564
"Sherman-Denison, TX, Metropolitan Statistical Area",110595,586,67208,265,184,258,60.8,234,17,318
"Show Low, AZ, Micropolitan Statistical Area",97470,548,38249,425,168,283,39.2,701,17,290
"Shreveport-Bossier City, LA, Metropolitan Statistical Area",417796,810,231581,92,453,96,55.4,326,11,626
"Sidney, OH, Micropolitan Statistical Area",47910,329,26986,545,52,783,56.3,311,11,624
"Sierra Vista-Douglas, AZ, Metropolitan Statistical Area",117755,604,48007,358,149,314,40.8,664,13,538
"Sikeston, MO, Micropolitan Statistical Area",40422,255,23550,600,70,658,58.3,276,17,285
"Silver City, NM, Micropolitan Statistical Area",31002,126,27469,541,53,774,88.6,5,17,297
"Sioux City, IA-NE-SD, Metropolitan Statistical Area",167902,697,100353,191,243,185,59.8,253,14,439
"Sioux Falls, SD, Metropolitan Statistical Area",187093,713,122657,167,259,176,65.6,161,14,478
"Snyder, TX, Micropolitan Statistical Area",16361,14,13051,830,47,804,79.8,35,29,19
"Somerset, KY, Micropolitan Statistical Area",56217,387,39005,416,155,299,69.4,120,28,29
"Somerset, PA, Micropolitan Statistical Area",80023,492,49534,348,198,235,61.9,220,25,65
"Sonora, CA, Micropolitan Statistical Area",54504,375,14732,797,53,775,27.0,884,10,699
"South Bend-Mishawaka, IN-MI, Metropolitan Statistical Area",316663,772,129678,159,265,169,41.0,657,8,774
"Spartanburg, SC, Metropolitan Statistical Area",283663,763,169228,129,435,98,59.7,257,15,392
"Spearfish, SD, Micropolitan Statistical Area",21802,44,11363,858,33,872,52.1,392,15,406
"Spencer, IA, Micropolitan Statistical Area",17372,20,11794,848,37,861,67.9,138,21,132
"Spirit Lake, IA, Micropolitan Statistical Area",16424,15,12343,839,26,902,75.2,68,16,365
"Spokane-Spokane Valley, WA, Metropolitan Statistical Area",469737,819,164593,133,386,111,35.0,785,8,781
"Springfield, IL, Metropolitan Statistical Area",201440,724,114648,172,210,220,56.9,300,10,655
"Springfield, MA, Metropolitan Statistical Area",608479,841,346845,68,342,127,57.0,298,6,882
"Springfield, MO, Metropolitan Statistical Area",368374,793,191526,113,550,78,52.0,393,15,419
"Springfield, OH, Metropolitan Statistical Area",144741,665,49444,349,165,287,34.2,806,11,595
"St. Cloud, MN, Metropolitan Statistical Area",167396,695,114753,171,151,309,68.6,126,9,736
"St. George, UT, Metropolitan Statistical Area",90354,523,67888,261,187,253,75.1,69,21,150
"St. Joseph, MO-KS, Metropolitan Statistical Area",123812,621,65315,274,187,254,52.8,379,15,408
"St. Louis, MO-IL, Metropolitan Statistical Area",2675328,900,1369165,16,2149,11,51.2,411,8,791
"St. Marys, GA, Micropolitan Statistical Area",43664,292,13443,823,46,815,30.8,847,11,645
"Starkville, MS, Micropolitan Statistical Area",42902,287,21340,653,63,712,49.7,454,15,433
"State College, PA, Metropolitan Statistical Area",135758,646,58109,300,178,270,42.8,622,13,515
"Statesboro, GA, Micropolitan Statistical Area",55983,385,19492,690,72,647,34.8,792,13,527
"Staunton-Waynesboro, VA, Metropolitan Statistical Area",108988,581,53325,324,196,238,48.9,472,18,253
"Steamboat Springs, CO, Micropolitan Statistical Area",19690,27,6013,910,20,913,30.5,853,10,675
"Stephenville, TX, Micropolitan Statistical Area",33001,148,18937,699,64,703,57.4,291,19,198
"Sterling, CO, Micropolitan Statistical Area",20574,37,9090,890,32,877,44.2,584,16,382
"Sterling, IL, Micropolitan Statistical Area",60651,411,40435,403,99,459,66.7,148,16,338
"Stevens Point, WI, Micropolitan Statistical Area",67182,446,44952,375,57,751,66.9,145,8,764
"Stillwater, OK, Micropolitan Statistical Area",68190,450,36160,441,94,485,53.0,371,14,482
"Stockton-Lodi, CA, Metropolitan Statistical Area",563598,835,215084,99,312,139,38.2,727,6,885
"Storm Lake, IA, Micropolitan Statistical Area",20411,35,13655,818,43,825,66.9,146,21,144
"Sturgis, MI, Micropolitan Statistical Area",62422,421,21549,647,84,562,34.5,797,13,497
"Sulphur Springs, TX, Micropolitan Statistical Area",31960,134,22799,618,89,521,71.3,98,28,26
"Summerville, GA, Micropolitan Statistical Area",25470,75,12739,835,74,630,50.0,449,29,16
"Summit Park, UT, Micropolitan Statistical Area",29736,116,16588,755,42,836,55.8,321,14,458
"Sumter, SC, Metropolitan Statistical Area",104636,571,40439,402,114,415,38.6,713,11,622
"Sunbury, PA, Micropolitan Statistical Area",94556,542,56941,308,156,296,60.2,245,16,330
"Susanville, CA, Micropolitan Statistical Area",33828,164,5375,911,32,878,15.9,917,9,716
"Sweetwater, TX, Micropolitan Statistical Area",15802,11,11792,849,41,839,74.6,76,26,48
"Syracuse, NY, Metropolitan Statistical Area",650154,846,309896,76,515,83,47.7,496,8,796
"Tahlequah, OK, Micropolitan Statistical Area",42521,283,15442,781,67,673,36.3,755,16,373
"Talladega-Sylacauga, AL, Micropolitan Statistical Area",92204,535,43638,380,198,236,47.3,505,21,124
"Tallahassee, FL, Metropolitan Statistical Area",320304,776,112960,177,332,129,35.3,782,10,658
"Tampa-St. Petersburg-Clearwater, FL, Metropolitan Statistical Area",2396013,897,907132,24,1345,28,37.9,734,6,884
"Taos, NM, Micropolitan Statistical Area",29979,118,20926,662,68,670,69.8,115,23,109
"Taylorville, IL, Micropolitan Statistical Area",35372,182,19048,697,66,691,53.9,356,19,226
"Terre Haute, IN, Metropolitan Statistical Area",170943,700,59134,291,270,167,34.6,795,16,371
"Texarkana, TX-AR, Metropolitan Statistical Area",143377,663,88216,213,261,172,61.5,226,18,240
"The Dalles, OR, Micropolitan Statistical Area",23791,61,8316,897,31,886,35.0,788,13,520
"The Villages, FL, Metropolitan Statistical Area",53345,368,15606,775,64,700,29.3,864,12,569
"Thomaston, GA, Micropolitan Statistical Area",27597,96,16627,751,53,781,60.2,243,19,205
"Thomasville, GA, Micropolitan Statistical Area",42737,286,22850,617,98,462,53.5,367,23,103
"Tiffin, OH, Micropolitan Statistical Area",58683,402,38719,421,85,554,66.0,157,14,438
"Tifton, GA, Micropolitan Statistical Area",38407,229,21360,652,68,669,55.6,323,18,267
"Toccoa, GA, Micropolitan Statistical Area",25435,74,18082,720,54,772,71.1,100,21,136
"Toledo, OH, Metropolitan Statistical Area",618203,843,305840,78,504,84,49.5,464,8,783
"Topeka, KS, Metropolitan Statistical Area",224551,739,99906,193,278,161,44.5,575,12,548
"Torrington, CT, Micropolitan Statistical Area",182212,709,97389,196,145,324,53.4,368,8,794
"Traverse City, MI, Micropolitan Statistical Area",131342,638,52305,329,136,346,39.8,684,10,659
"Trenton, NJ, Metropolitan Statistical Area",350761,788,178051,124,213,215,50.8,423,6,864
"Troy, AL, Micropolitan Statistical Area",29693,115,14709,798,80,589,49.5,458,27,35
"Truckee-Grass Valley, CA, Micropolitan Statistical Area",92033,533,28479,532,67,675,30.9,844,7,814
"Tucson, AZ, Metropolitan Statistical Area",843746,862,378651,64,448,97,44.9,564,5,893
"Tullahoma-Manchester, TN, Micropolitan Statistical Area",93024,538,50729,341,248,182,54.5,340,27,41
"Tulsa, OK, Metropolitan Statistical Area",859530,864,453871,55,949,42,52.8,375,11,613
"Tupelo, MS, Micropolitan Statistical Area",125251,624,81017,230,311,140,64.7,175,25,63
"Tuscaloosa, AL, Metropolitan Statistical Area",204109,727,103034,188,352,124,50.5,432,17,289
"Twin Falls, ID, Micropolitan Statistical Area",82626,502,41810,395,127,373,50.6,428,15,391
"Tyler, TX, Metropolitan Statistical Area",174706,703,114072,173,194,244,65.3,166,11,608
"Ukiah, CA, Micropolitan Statistical Area",86265,515,28648,528,89,515,33.2,822,10,660
"Union City, TN-KY, Micropolitan Statistical Area",40202,252,29050,522,147,316,72.3,91,37,1
"Urban Honolulu, HI, Metropolitan Statistical Area",876156,865,291933,79,565,77,33.3,820,6,847
"Urbana, OH, Micropolitan Statistical Area",38890,234,9766,884,53,779,25.1,897,14,488
"Utica-Rome, NY, Metropolitan Statistical Area",299896,769,157848,138,306,143,52.6,380,10,667
"Uvalde, TX, Micropolitan Statistical Area",25926,81,23179,608,35,867,89.4,3,14,494
"Valdosta, GA, Metropolitan Statistical Area",119566,607,51827,331,180,263,43.3,608,15,413
"Vallejo-Fairfield, CA, Metropolitan Statistical Area",394542,801,147716,146,213,216,37.4,739,5,889
"Valley, AL, Micropolitan Statistical Area",36583,199,19843,684,107,438,54.2,347,29,14
"Van Wert, OH, Micropolitan Statistical Area",29659,114,12858,833,51,789,43.4,607,17,293
