1971 - List of Metro Data

For explanatory notes see the Methods page on our website: www.usreligioncensus.org

Metro Area,Population,PopRank,Adherents,AdhRank,Congregations,ConRank,Adherents %,Adh% Rank,Congregations Per 10K People,Con Per 10K Rank
"Mountain Home, ID, Micropolitan Statistical Area",17479,71,3462,898,16,881,19.8,904,9,687
"Muncie, IN, Metropolitan Statistical Area",129219,706,39901,330,99,328,30.9,830,8,765
"Murray, KY, Micropolitan Statistical Area",27692,208,13873,703,53,628,50.1,456,19,183
"Muscatine, IA, Micropolitan Statistical Area",37181,329,17711,609,49,667,47.6,510,13,452
"Muskegon, MI, Metropolitan Statistical Area",157426,742,61082,218,107,306,38.8,712,7,803
"Muskogee, OK, Micropolitan Statistical Area",59542,500,34642,364,91,354,58.2,273,15,326
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC, Metropolitan Statistical Area",94215,633,49089,272,209,141,52.1,408,22,101
"Nacogdoches, TX, Micropolitan Statistical Area",36362,316,16042,652,71,463,44.1,587,20,167
"Napa, CA, Metropolitan Statistical Area",79140,584,26728,447,45,700,33.8,788,6,848
"Naples-Immokalee-Marco Island, FL, Metropolitan Statistical Area",38040,342,14979,676,39,746,39.4,700,10,621
"Nashville-Davidson--Murfreesboro--Franklin, TN, Metropolitan Statistical Area",793062,873,319764,56,914,25,40.3,673,12,552
"Natchez, MS-LA, Micropolitan Statistical Area",59871,503,24739,474,73,450,41.3,652,12,520
"Natchitoches, LA, Micropolitan Statistical Area",35219,296,17525,611,74,440,49.8,474,21,124
"New Bern, NC, Metropolitan Statistical Area",81800,595,28052,429,137,238,34.3,779,17,256
"New Castle, IN, Micropolitan Statistical Area",52603,458,18859,588,77,412,35.9,757,15,358
"New Castle, PA, Micropolitan Statistical Area",107374,673,71357,192,116,284,66.5,152,11,594
"New Haven-Milford, CT, Metropolitan Statistical Area",744948,870,452957,34,302,94,60.8,237,4,888
"New Orleans-Metairie, LA, Metropolitan Statistical Area",1144130,890,701646,22,479,56,61.3,215,4,886
"New Philadelphia-Dover, OH, Micropolitan Statistical Area",77211,576,46301,285,128,260,60.0,252,17,267
"New Ulm, MN, Micropolitan Statistical Area",28887,222,26829,442,35,779,92.9,7,12,525
"New York-Newark-Jersey City, NY-NJ-PA, Metropolitan Statistical Area",17506261,916,8000621,1,4874,1,45.7,557,3,907
"Newberry, SC, Micropolitan Statistical Area",29273,230,15565,662,68,484,53.2,372,23,79
"Newport, OR, Micropolitan Statistical Area",25755,176,6387,868,37,761,24.8,877,14,371
"Newport, TN, Micropolitan Statistical Area",25283,171,12747,735,65,513,50.4,447,26,47
"Newton, IA, Micropolitan Statistical Area",35425,302,18776,590,53,625,53.0,378,15,339
"Niles-Benton Harbor, MI, Metropolitan Statistical Area",163875,746,73035,189,133,251,44.6,579,8,744
"Nogales, AZ, Micropolitan Statistical Area",13966,38,9430,823,12,890,67.5,134,9,718
"Norfolk, NE, Micropolitan Statistical Area",41653,376,28918,422,68,486,69.4,115,16,274
"North Platte, NE, Micropolitan Statistical Area",31152,256,17901,603,42,721,57.5,287,13,436
"North Port-Sarasota-Bradenton, FL, Metropolitan Statistical Area",217528,778,82552,173,170,185,38.0,730,8,761
"North Vernon, IN, Micropolitan Statistical Area",19454,94,8576,838,42,718,44.1,588,22,112
"North Wilkesboro, NC, Micropolitan Statistical Area",49524,433,33415,377,125,264,67.5,135,25,52
"Norwalk, OH, Micropolitan Statistical Area",49587,436,31486,388,69,477,63.5,184,14,396
"Norwich-New London, CT, Metropolitan Statistical Area",230348,787,104452,140,129,257,45.3,564,6,850
"Oak Harbor, WA, Micropolitan Statistical Area",27011,197,9366,824,23,853,34.7,775,9,722
"Ocala, FL, Metropolitan Statistical Area",69030,545,29176,417,92,350,42.3,627,13,443
"Ocean City, NJ, Metropolitan Statistical Area",59554,502,26807,445,68,487,45.0,574,11,560
"Odessa, TX, Metropolitan Statistical Area",91805,626,54761,248,62,544,59.6,257,7,808
"Ogden-Clearfield, UT, Metropolitan Statistical Area",257418,799,212975,74,52,634,82.7,29,2,912
"Ogdensburg-Massena, NY, Micropolitan Statistical Area",111991,680,64227,211,129,258,57.4,291,12,554
"Oil City, PA, Micropolitan Statistical Area",62353,518,34658,363,104,314,55.6,331,17,263
"Okeechobee, FL, Micropolitan Statistical Area",11233,22,5902,874,12,891,52.5,393,11,603
"Oklahoma City, OK, Metropolitan Statistical Area",723527,869,372760,47,674,32,51.5,426,9,677
"Olean, NY, Micropolitan Statistical Area",81666,594,38409,340,88,368,47.0,521,11,597
"Olympia-Tumwater, WA, Metropolitan Statistical Area",76894,574,20478,549,37,760,26.6,866,5,875
"Omaha-Council Bluffs, NE-IA, Metropolitan Statistical Area",616392,860,307666,59,451,63,49.9,466,7,787
"Oneonta, NY, Micropolitan Statistical Area",56181,480,26767,446,85,381,47.6,509,15,329
"Ontario, OR-ID, Micropolitan Statistical Area",35570,305,11829,766,51,654,33.3,798,14,372
"Opelousas, LA, Micropolitan Statistical Area",80364,588,59849,221,61,554,74.5,73,8,770
"Orangeburg, SC, Micropolitan Statistical Area",69789,547,33735,371,134,243,48.3,500,19,177
"Orlando-Kissimmee-Sanford, FL, Metropolitan Statistical Area",522575,853,227069,69,416,69,43.5,600,8,749
"Oshkosh-Neenah, WI, Metropolitan Statistical Area",129931,707,85321,169,81,396,65.7,159,6,832
"Oskaloosa, IA, Micropolitan Statistical Area",22177,128,11590,771,37,756,52.3,402,17,262
"Othello, WA, Micropolitan Statistical Area",12014,26,6076,871,25,844,50.6,440,21,131
"Ottawa, KS, Micropolitan Statistical Area",20007,100,10404,806,36,766,52.0,412,18,219
"Ottawa-Peru, IL, Micropolitan Statistical Area",154957,739,100742,143,210,140,65.0,171,14,430
"Ottumwa, IA, Micropolitan Statistical Area",50356,441,20791,542,71,460,41.3,653,14,386
"Owatonna, MN, Micropolitan Statistical Area",26931,193,21154,532,33,785,78.5,52,12,512
"Owensboro, KY, Metropolitan Statistical Area",95628,638,70866,193,170,186,74.1,74,18,223
"Owosso, MI, Micropolitan Statistical Area",63075,524,27257,438,65,512,43.2,608,10,620
"Oxford, MS, Micropolitan Statistical Area",24181,154,11167,787,56,591,46.2,540,23,83
"Oxford, NC, Micropolitan Statistical Area",32762,271,17435,612,59,566,53.2,369,18,217
"Oxnard-Thousand Oaks-Ventura, CA, Metropolitan Statistical Area",376430,835,133780,115,150,211,35.5,762,4,891
"Ozark, AL, Micropolitan Statistical Area",52938,462,17004,622,67,491,32.1,813,13,484
"Paducah, KY-IL, Micropolitan Statistical Area",88042,614,58062,230,188,163,65.9,157,21,117
"Pahrump, NV, Micropolitan Statistical Area",5599,4,488,915,7,905,8.7,914,13,493
"Palatka, FL, Micropolitan Statistical Area",36290,314,15736,656,65,510,43.4,603,18,220
"Palestine, TX, Micropolitan Statistical Area",27789,209,14347,687,60,559,51.6,424,22,111
"Palm Bay-Melbourne-Titusville, FL, Metropolitan Statistical Area",230006,785,90392,158,145,222,39.3,704,6,830
"Pampa, TX, Micropolitan Statistical Area",26949,194,17631,610,29,817,65.4,163,11,598
"Panama City, FL, Metropolitan Statistical Area",85379,608,32997,379,82,392,38.6,714,10,659
"Paragould, AR, Micropolitan Statistical Area",24765,161,13381,715,64,522,54.0,359,26,43
"Paris, TN, Micropolitan Statistical Area",23749,153,12894,730,59,569,54.3,352,25,58
"Paris, TX, Micropolitan Statistical Area",36062,313,18387,595,74,439,51.0,435,21,139
"Parkersburg-Vienna, WV, Metropolitan Statistical Area",90972,622,37889,342,148,217,41.6,644,16,276
"Parsons, KS, Micropolitan Statistical Area",25775,177,12865,731,54,621,49.9,467,21,129
"Payson, AZ, Micropolitan Statistical Area",29255,228,13986,698,40,738,47.8,508,14,417
"Pecos, TX, Micropolitan Statistical Area",16526,61,11801,770,20,862,71.4,97,12,528
"Pensacola-Ferry Pass-Brent, FL, Metropolitan Statistical Area",243075,793,97631,147,197,150,40.2,677,8,746
"Peoria, IL, Metropolitan Statistical Area",362791,832,171287,92,339,79,47.2,517,9,673
"Peru, IN, Micropolitan Statistical Area",39246,354,17984,601,48,680,45.8,552,12,514
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, Metropolitan Statistical Area",5317407,913,2622664,3,2508,3,49.3,484,5,877
"Phoenix-Mesa-Scottsdale, AZ, Metropolitan Statistical Area",1035438,883,410250,40,565,44,39.6,693,5,855
"Picayune, MS, Micropolitan Statistical Area",27802,210,18111,598,58,576,65.1,167,21,130
"Pierre, SD, Micropolitan Statistical Area",16451,59,10021,816,36,767,60.9,234,22,106
"Pine Bluff, AR, Metropolitan Statistical Area",104847,667,39409,334,117,281,37.6,735,11,576
"Pinehurst-Southern Pines, NC, Micropolitan Statistical Area",39048,349,8219,842,50,657,21.0,900,13,474
"Pittsburg, KS, Micropolitan Statistical Area",37850,336,20072,561,64,517,53.0,376,17,251
"Pittsburgh, PA, Metropolitan Statistical Area",2759443,908,1843180,7,2170,5,66.8,147,8,756
"Pittsfield, MA, Metropolitan Statistical Area",149402,734,97209,149,110,295,65.1,169,7,785
"Plainview, TX, Micropolitan Statistical Area",34137,283,24509,475,47,686,71.8,94,14,409
"Platteville, WI, Micropolitan Statistical Area",48398,426,35846,354,73,443,74.1,75,15,333
"Plattsburgh, NY, Micropolitan Statistical Area",72934,561,53082,255,65,514,72.8,84,9,701
"Plymouth, IN, Micropolitan Statistical Area",34986,292,13975,699,49,670,39.9,679,14,390
"Pocatello, ID, Metropolitan Statistical Area",52200,452,11346,779,21,860,21.7,898,4,890
"Point Pleasant, WV-OH, Micropolitan Statistical Area",49545,434,13995,697,102,319,28.2,853,21,137
"Ponca City, OK, Micropolitan Statistical Area",48791,427,35277,362,77,413,72.3,89,16,293
"Pontiac, IL, Micropolitan Statistical Area",40690,368,25306,463,77,421,62.2,202,19,192
"Poplar Bluff, MO, Micropolitan Statistical Area",33529,277,12142,754,54,622,36.2,755,16,285
"Port Angeles, WA, Micropolitan Statistical Area",34770,288,9968,817,32,794,28.7,849,9,683
"Port Clinton, OH, Micropolitan Statistical Area",37099,327,24933,468,45,701,67.2,139,12,524
"Port Lavaca, TX, Micropolitan Statistical Area",17831,74,10929,794,18,870,61.3,216,10,631
"Port St. Lucie, FL, Metropolitan Statistical Area",78871,581,31483,389,67,492,39.9,681,8,724
"Portales, NM, Micropolitan Statistical Area",16479,60,12020,758,27,836,72.9,83,16,272
"Portland-South Portland, ME, Metropolitan Statistical Area",327556,820,152439,103,317,87,46.5,530,10,655
"Portland-Vancouver-Hillsboro, OR-WA, Metropolitan Statistical Area",1083977,885,348922,51,674,33,32.2,812,6,834
"Portsmouth, OH, Micropolitan Statistical Area",76951,575,23602,492,89,363,30.7,831,12,550
"Pottsville, PA, Micropolitan Statistical Area",160089,744,131262,117,280,102,82.0,32,17,231
"Prescott, AZ, Metropolitan Statistical Area",36733,320,20418,551,51,644,55.6,330,14,400
"Price, UT, Micropolitan Statistical Area",15647,52,10981,791,10,895,70.2,106,6,824
"Prineville, OR, Micropolitan Statistical Area",9985,16,1820,905,9,899,18.2,908,9,694
"Providence-Warwick, RI-MA, Metropolitan Statistical Area",1391026,895,1015606,14,672,34,73.0,81,5,872
"Provo-Orem, UT, Metropolitan Statistical Area",142350,725,136873,114,17,877,96.2,3,1,916
"Pueblo, CO, Metropolitan Statistical Area",118238,691,58680,226,78,411,49.6,477,7,817
"Pullman, WA, Micropolitan Statistical Area",37900,337,11353,776,60,556,30.0,836,16,291
"Punta Gorda, FL, Metropolitan Statistical Area",27559,206,11586,772,32,792,42.0,632,12,548
"Quincy, IL-MO, Micropolitan Statistical Area",81854,597,51669,260,131,253,63.1,189,16,289
"Racine, WI, Metropolitan Statistical Area",170838,753,105232,139,109,297,61.6,211,6,825
"Raleigh, NC, Metropolitan Statistical Area",317010,817,152668,102,403,71,48.2,502,13,480
"Rapid City, SD, Metropolitan Statistical Area",80665,589,36942,350,90,355,45.8,553,11,577
"Raymondville, TX, Micropolitan Statistical Area",15570,51,11809,768,24,847,75.8,64,15,320
"Reading, PA, Metropolitan Statistical Area",296382,814,183206,85,298,96,61.8,209,10,633
"Red Bluff, CA, Micropolitan Statistical Area",29517,235,7008,860,26,838,23.7,882,9,706
"Red Wing, MN, Micropolitan Statistical Area",34763,287,30977,397,58,579,89.1,13,17,261
"Redding, CA, Metropolitan Statistical Area",77640,578,15088,672,42,725,19.4,906,5,856
"Reno, NV, Metropolitan Statistical Area",121763,697,36268,352,52,636,29.8,838,4,885
"Rexburg, ID, Micropolitan Statistical Area",22162,126,1225,912,7,904,5.5,916,3,905
"Richmond, IN, Micropolitan Statistical Area",79109,583,31445,390,93,346,39.7,688,12,542
"Richmond, VA, Metropolitan Statistical Area",716829,867,313599,58,652,37,43.7,594,9,692
"Richmond-Berea, KY, Micropolitan Statistical Area",55035,471,24869,472,114,288,45.2,570,21,135
"Rio Grande City, TX, Micropolitan Statistical Area",17707,73,16518,637,17,879,93.3,6,10,660
"Riverside-San Bernardino-Ontario, CA, Metropolitan Statistical Area",1143146,889,388477,44,595,40,34.0,784,5,866
"Riverton, WY, Micropolitan Statistical Area",28352,216,10822,801,37,759,38.2,725,13,461
"Roanoke Rapids, NC, Micropolitan Statistical Area",77893,580,30035,405,116,283,38.6,717,15,346
"Roanoke, VA, Metropolitan Statistical Area",230011,786,122024,127,316,88,53.1,374,14,411
"Rochelle, IL, Micropolitan Statistical Area",42867,388,22170,514,64,515,51.7,420,15,343
"Rochester, MN, Metropolitan Statistical Area",136281,719,102046,141,181,168,74.9,70,13,446
"Rochester, NY, Metropolitan Statistical Area",981347,880,471897,31,613,38,48.1,503,6,831
"Rock Springs, WY, Micropolitan Statistical Area",18391,81,7670,852,19,866,41.7,641,10,619
"Rockford, IL, Metropolitan Statistical Area",272063,806,125963,118,160,201,46.3,538,6,844
"Rockingham, NC, Micropolitan Statistical Area",39889,360,17147,618,69,475,43.0,610,17,236
"Rocky Mount, NC, Metropolitan Statistical Area",111463,678,43273,307,151,208,38.8,711,14,431
"Rolla, MO, Micropolitan Statistical Area",29481,233,14346,688,40,737,48.7,494,14,429
"Rome, GA, Metropolitan Statistical Area",73742,562,44378,296,107,304,60.2,248,15,365
"Roseburg, OR, Micropolitan Statistical Area",71743,555,18040,599,78,407,25.1,875,11,591
"Roswell, NM, Micropolitan Statistical Area",43335,394,22961,498,49,673,53.0,380,11,566
"Russellville, AR, Micropolitan Statistical Area",42815,386,15092,671,89,361,35.2,766,21,133
"Ruston, LA, Micropolitan Statistical Area",33800,280,13054,725,45,702,38.6,715,13,444
"Rutland, VT, Micropolitan Statistical Area",52637,460,27844,434,70,469,52.9,384,13,445
"Sacramento--Roseville--Arden-Arcade, CA, Metropolitan Statistical Area",844425,876,261849,63,385,73,31.0,829,5,881
"Safford, AZ, Micropolitan Statistical Area",16578,62,5361,880,11,893,32.3,810,7,814
"Saginaw, MI, Metropolitan Statistical Area",219743,779,124195,122,141,228,56.5,307,6,821
"Salem, OH, Micropolitan Statistical Area",108310,675,59079,224,143,226,54.5,349,13,450
"Salem, OR, Metropolitan Statistical Area",186658,763,64186,213,174,179,34.4,777,9,675
"Salina, KS, Micropolitan Statistical Area",52775,461,30286,404,72,457,57.4,289,14,423
"Salinas, CA, Metropolitan Statistical Area",250071,796,68820,198,99,330,27.5,860,4,893
"Salisbury, MD-DE, Metropolitan Statistical Area",177958,758,71429,191,326,83,40.1,678,18,206
"Salt Lake City, UT, Metropolitan Statistical Area",480152,852,381319,45,85,380,79.4,45,2,914
"San Angelo, TX, Metropolitan Statistical Area",72117,557,41531,321,78,406,57.6,285,11,593
"San Antonio-New Braunfels, TX, Metropolitan Statistical Area",951876,878,619144,25,504,51,65.0,170,5,861
"San Diego-Carlsbad, CA, Metropolitan Statistical Area",1357854,894,452300,35,433,67,33.3,796,3,904
"San Francisco-Oakland-Hayward, CA, Metropolitan Statistical Area",3109519,909,995148,15,1012,19,32.0,815,3,903
"San Jose-Sunnyvale-Santa Clara, CA, Metropolitan Statistical Area",1082940,884,340169,53,285,100,31.4,822,3,909
"San Luis Obispo-Paso Robles-Arroyo Grande, CA, Metropolitan Statistical Area",105690,671,33440,376,75,433,31.6,819,7,791
"Sandpoint, ID, Micropolitan Statistical Area",15560,50,3678,896,22,859,23.6,884,14,382
"Sandusky, OH, Micropolitan Statistical Area",75909,569,42401,314,58,575,55.9,323,8,766
"Sanford, NC, Micropolitan Statistical Area",30467,242,14953,678,54,619,49.1,485,18,225
"Santa Cruz-Watsonville, CA, Metropolitan Statistical Area",123790,699,38582,339,72,455,31.2,826,6,845
"Santa Fe, NM, Metropolitan Statistical Area",53756,463,38709,337,52,635,72.0,91,10,656
"Santa Maria-Santa Barbara, CA, Metropolitan Statistical Area",264324,803,85780,166,100,325,32.5,809,4,897
"Santa Rosa, CA, Metropolitan Statistical Area",204885,773,57139,233,110,296,27.9,856,5,857
"Sault Ste. Marie, MI, Micropolitan Statistical Area",32412,266,13268,716,46,693,40.9,659,14,378
"Savannah, GA, Metropolitan Statistical Area",207938,775,89004,163,191,159,42.8,611,9,685
"Sayre, PA, Micropolitan Statistical Area",57962,490,25419,462,114,287,43.9,592,20,161
"Scottsbluff, NE, Micropolitan Statistical Area",39500,357,20195,556,52,632,51.1,430,13,453
"Scottsboro, AL, Micropolitan Statistical Area",39202,352,16541,634,108,298,42.2,631,28,27
"Scranton--Wilkes-Barre--Hazleton, PA, Metropolitan Statistical Area",595490,858,432531,36,565,43,72.6,86,9,666
"Searcy, AR, Micropolitan Statistical Area",39253,355,15576,661,89,360,39.7,691,23,89
"Seattle-Tacoma-Bellevue, WA, Metropolitan Statistical Area",1832896,899,509608,28,885,26,27.8,859,5,873
"Sebastian-Vero Beach, FL, Metropolitan Statistical Area",35992,312,14846,680,35,778,41.2,654,10,652
"Sebring, FL, Metropolitan Statistical Area",29507,234,13613,710,41,730,46.1,543,14,398
"Sedalia, MO, Micropolitan Statistical Area",34137,284,21911,520,72,451,64.2,178,21,122
"Selinsgrove, PA, Micropolitan Statistical Area",29269,229,16191,648,75,435,55.3,337,26,50
"Selma, AL, Micropolitan Statistical Area",55296,475,18716,592,63,532,33.8,787,11,562
"Seneca Falls, NY, Micropolitan Statistical Area",35083,295,14835,681,32,800,42.3,626,9,688
"Seneca, SC, Micropolitan Statistical Area",40728,369,24382,478,105,311,59.9,254,26,45
"Sevierville, TN, Micropolitan Statistical Area",28241,215,22488,510,96,338,79.6,42,34,4
"Seymour, IN, Micropolitan Statistical Area",33187,273,21252,530,80,399,64.0,179,24,65
"Shawano, WI, Micropolitan Statistical Area",35257,298,28528,423,77,417,80.9,37,22,108
"Shawnee, OK, Micropolitan Statistical Area",43134,389,26402,451,72,458,61.2,219,17,260
"Sheboygan, WI, Metropolitan Statistical Area",96660,641,75278,182,104,316,77.9,54,11,599
"Shelby, NC, Micropolitan Statistical Area",72556,559,50633,265,148,216,69.8,109,20,141
"Shelbyville, TN, Micropolitan Statistical Area",25039,167,11841,765,62,545,47.3,515,25,60
"Shelton, WA, Micropolitan Statistical Area",20918,112,4553,889,11,894,21.8,897,5,863
"Sheridan, WY, Micropolitan Statistical Area",17852,75,7722,851,19,865,43.3,605,11,605
"Sherman-Denison, TX, Metropolitan Statistical Area",83225,604,45733,289,106,309,55.0,338,13,479
"Show Low, AZ, Micropolitan Statistical Area",47715,422,11974,761,50,665,25.1,876,10,614
"Shreveport-Bossier City, LA, Metropolitan Statistical Area",357406,828,179660,87,337,80,50.3,450,9,667
"Sidney, OH, Micropolitan Statistical Area",37748,334,26077,455,51,649,69.1,120,14,433
"Sierra Vista-Douglas, AZ, Metropolitan Statistical Area",61910,516,26817,444,76,427,43.3,604,12,508
"Sikeston, MO, Micropolitan Statistical Area",33250,274,17377,614,57,586,52.3,401,17,239
"Silver City, NM, Micropolitan Statistical Area",22030,124,13889,701,27,835,63.0,190,12,511
"Sioux City, IA-NE-SD, Metropolitan Statistical Area",157597,743,105738,136,219,133,67.1,142,14,397
"Sioux Falls, SD, Metropolitan Statistical Area",124088,700,95543,152,194,155,77.0,61,16,301
"Snyder, TX, Micropolitan Statistical Area",15760,55,10905,797,31,806,69.2,117,20,160
"Somerset, KY, Micropolitan Statistical Area",35234,297,22166,515,99,326,62.9,192,28,22
"Somerset, PA, Micropolitan Statistical Area",76037,571,50783,264,182,165,66.8,148,24,67
"Sonora, CA, Micropolitan Statistical Area",22169,127,4545,890,25,846,20.5,902,11,567
"South Bend-Mishawaka, IN-MI, Metropolitan Statistical Area",288357,809,124375,121,191,158,43.1,609,7,816
"Spartanburg, SC, Metropolitan Statistical Area",202954,772,124043,123,311,90,61.1,224,15,324
"Spearfish, SD, Micropolitan Statistical Area",17453,70,8713,833,27,831,49.9,463,15,313
"Spencer, IA, Micropolitan Statistical Area",18464,82,12319,748,31,812,66.7,149,17,253
"Spirit Lake, IA, Micropolitan Statistical Area",12565,28,8617,836,23,854,68.6,125,18,208
"Spokane-Spokane Valley, WA, Metropolitan Statistical Area",310917,816,116515,129,231,122,37.5,741,7,777
"Springfield, IL, Metropolitan Statistical Area",171020,754,100690,144,166,191,58.9,267,10,653
"Springfield, MA, Metropolitan Statistical Area",583031,856,350748,50,267,106,60.2,249,5,880
"Springfield, MO, Metropolitan Statistical Area",209084,776,96202,150,308,92,46.0,547,15,354
"Springfield, OH, Metropolitan Statistical Area",157115,740,61523,216,124,267,39.2,707,8,754
"St. Cloud, MN, Metropolitan Statistical Area",116241,688,98370,146,118,277,84.6,25,10,628
"St. George, UT, Metropolitan Statistical Area",13669,37,12410,746,3,914,90.8,9,2,911
"St. Joseph, MO-KS, Metropolitan Statistical Area",115240,687,64308,209,201,148,55.8,325,17,234
"St. Louis, MO-IL, Metropolitan Statistical Area",2520639,907,1264197,8,1740,6,50.2,454,7,800
"St. Marys, GA, Micropolitan Statistical Area",11334,23,3747,894,27,834,33.1,801,24,69
"Starkville, MS, Micropolitan Statistical Area",28752,220,16217,647,56,596,56.4,309,19,170
"State College, PA, Metropolitan Statistical Area",99267,650,42381,315,135,240,42.7,615,14,426
"Statesboro, GA, Micropolitan Statistical Area",31585,260,10094,814,40,733,32.0,816,13,483
"Staunton-Waynesboro, VA, Metropolitan Statistical Area",85431,610,49335,270,161,196,57.7,283,19,196
"Steamboat Springs, CO, Micropolitan Statistical Area",6592,10,1623,907,9,900,24.6,878,14,420
"Stephenville, TX, Micropolitan Statistical Area",18141,79,10697,803,47,681,59.0,264,26,41
"Sterling, CO, Micropolitan Statistical Area",18852,84,11293,782,28,821,59.9,253,15,349
"Sterling, IL, Micropolitan Statistical Area",62877,522,43653,303,87,371,69.4,114,14,404
"Stevens Point, WI, Micropolitan Statistical Area",47541,418,31855,384,42,723,67.0,145,9,705
"Stillwater, OK, Micropolitan Statistical Area",50654,443,22820,501,64,524,45.1,573,13,486
"Stockton-Lodi, CA, Metropolitan Statistical Area",290208,810,101824,142,144,224,35.1,767,5,869
"Storm Lake, IA, Micropolitan Statistical Area",20693,108,17091,619,40,736,82.6,30,19,172
"Sturgis, MI, Micropolitan Statistical Area",47392,417,19905,564,58,574,42.0,633,12,513
"Sulphur Springs, TX, Micropolitan Statistical Area",20710,109,12640,739,67,494,61.0,230,32,7
"Summerville, GA, Micropolitan Statistical Area",20541,106,10830,799,54,614,52.7,389,26,37
"Summit Park, UT, Micropolitan Statistical Area",5879,6,5395,879,2,915,91.8,8,3,900
"Sumter, SC, Metropolitan Statistical Area",79425,585,31604,387,94,341,39.8,686,12,540
"Sunbury, PA, Micropolitan Statistical Area",99190,649,69894,194,158,202,70.5,104,16,290
"Susanville, CA, Micropolitan Statistical Area",14960,44,5737,875,19,868,38.3,722,13,481
"Sweetwater, TX, Micropolitan Statistical Area",16220,57,11351,777,31,804,70.0,107,19,185
"Syracuse, NY, Metropolitan Statistical Area",636507,864,409238,41,407,70,64.3,176,6,823
"Tahlequah, OK, Micropolitan Statistical Area",23174,142,8036,846,42,719,34.7,774,18,212
"Talladega-Sylacauga, AL, Micropolitan Statistical Area",75942,570,39647,331,171,183,52.2,404,23,94
"Tallahassee, FL, Metropolitan Statistical Area",157317,741,54847,247,134,247,34.9,771,9,721
"Tampa-St. Petersburg-Clearwater, FL, Metropolitan Statistical Area",1105553,887,432225,37,652,36,39.1,708,6,843
"Taos, NM, Micropolitan Statistical Area",17516,72,16518,636,36,768,94.3,5,21,138
"Taylorville, IL, Micropolitan Statistical Area",35948,310,20849,541,54,613,58.0,276,15,337
"Terre Haute, IN, Metropolitan Statistical Area",175143,757,56576,235,222,131,32.3,811,13,482
"Texarkana, TX-AR, Metropolitan Statistical Area",112392,681,55593,242,176,174,49.5,480,16,298
"The Dalles, OR, Micropolitan Statistical Area",20133,102,6412,867,22,857,31.8,818,11,589
"The Villages, FL, Metropolitan Statistical Area",14839,41,6023,872,35,777,40.6,669,24,71
"Thomaston, GA, Micropolitan Statistical Area",23505,148,12015,759,41,732,51.1,431,17,233
"Thomasville, GA, Micropolitan Statistical Area",34515,286,17797,606,63,533,51.6,425,18,210
"Tiffin, OH, Micropolitan Statistical Area",60696,506,41038,323,69,473,67.6,132,11,563
"Tifton, GA, Micropolitan Statistical Area",27288,203,13078,724,38,754,47.9,506,14,394
"Toccoa, GA, Micropolitan Statistical Area",20331,104,11385,774,35,774,56.0,319,17,237
"Toledo, OH, Metropolitan Statistical Area",607163,859,332354,55,425,68,54.7,344,7,796
"Topeka, KS, Metropolitan Statistical Area",197358,769,91139,156,213,136,46.2,541,11,595
"Torrington, CT, Micropolitan Statistical Area",144091,728,91128,157,125,265,63.2,188,9,713
"Traverse City, MI, Micropolitan Statistical Area",63912,531,31114,392,89,359,48.7,493,14,395
"Trenton, NJ, Metropolitan Statistical Area",303968,815,160002,97,149,215,52.6,392,5,871
"Troy, AL, Micropolitan Statistical Area",25038,165,12154,752,58,583,48.5,496,23,82
"Truckee-Grass Valley, CA, Micropolitan Statistical Area",26346,183,6981,861,24,850,26.5,867,9,690
"Tucson, AZ, Metropolitan Statistical Area",351667,827,163363,94,196,152,46.5,532,6,851
"Tullahoma-Manchester, TN, Micropolitan Statistical Area",63384,525,28230,427,133,250,44.5,580,21,127
"Tulsa, OK, Metropolitan Statistical Area",574229,855,294144,60,546,45,51.2,428,10,665
"Tupelo, MS, Micropolitan Statistical Area",80358,587,49335,269,210,139,61.4,214,26,39
"Tuscaloosa, AL, Metropolitan Statistical Area",152243,736,67456,202,267,108,44.3,583,18,227
"Twin Falls, ID, Micropolitan Statistical Area",52060,450,17387,613,52,637,33.4,794,10,638
"Tyler, TX, Metropolitan Statistical Area",97096,644,55577,243,114,289,57.2,293,12,544
"Ukiah, CA, Micropolitan Statistical Area",51101,444,13971,700,56,599,27.3,864,11,587
"Union City, TN-KY, Micropolitan Statistical Area",40119,363,24958,466,113,291,62.2,201,28,20
"Urban Honolulu, HI, Metropolitan Statistical Area",629176,863,206300,77,206,143,32.8,803,3,902
"Urbana, OH, Micropolitan Statistical Area",30491,243,12630,740,45,703,41.4,648,15,352
"Utica-Rome, NY, Metropolitan Statistical Area",340670,826,188641,83,279,103,55.4,335,8,737
"Uvalde, TX, Micropolitan Statistical Area",17348,69,12486,744,26,842,72.0,92,15,338
"Valdosta, GA, Metropolitan Statistical Area",75806,568,29103,419,108,301,38.4,720,14,377
"Vallejo-Fairfield, CA, Metropolitan Statistical Area",169941,752,48961,273,66,497,28.8,847,4,896
"Valley, AL, Micropolitan Statistical Area",36356,315,22052,516,96,336,60.7,240,26,36
"Van Wert, OH, Micropolitan Statistical Area",29194,227,14252,689,50,662,48.8,491,17,240
"Vermillion, SD, Micropolitan Statistical Area",12923,30,6464,865,21,861,50.0,458,16,278
"Vernal, UT, Micropolitan Statistical Area",12684,29,9501,822,6,906,74.9,68,5,876
