1916 - List of Metro Data

For explanatory notes see the Methods page on our website: www.usreligioncensus.org

Metro Area,Population,PopRank,Adherents,AdhRank,Congregations,ConRank,Adherents %,Adh% Rank,Congregations Per 10K People,Con Per 10K Rank
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC, Metropolitan Statistical Area",41427,556,17230,339,0,333,41.6,418,0,607
"Nacogdoches, TX, Micropolitan Statistical Area",27406,368,8508,610,0,394,31.0,685,0,641
"Napa, CA, Metropolitan Statistical Area",19800,245,4954,745,0,831,25.0,780,0,52
"Nashville-Davidson--Murfreesboro--Franklin, TN, Metropolitan Statistical Area",420655,868,171488,36,0,144,40.8,445,0,688
"Natchez, MS-LA, Micropolitan Statistical Area",39543,544,13020,446,0,701,32.9,648,0,530
"Natchitoches, LA, Micropolitan Statistical Area",36455,519,19408,301,0,181,53.2,139,0,537
"New Bern, NC, Metropolitan Statistical Area",44281,578,22012,265,0,38,49.7,202,0,726
"New Castle, IN, Micropolitan Statistical Area",29758,417,10910,518,0,27,36.7,562,0,203
"New Castle, PA, Micropolitan Statistical Area",70032,716,44095,125,0,500,63.0,51,0,205
"New Haven-Milford, CT, Metropolitan Statistical Area",337282,863,243351,24,0,96,72.2,29,0,117
"New Orleans-Metairie, LA, Metropolitan Statistical Area",442594,870,237609,25,0,100,53.7,128,0,504
"New Philadelphia-Dover, OH, Micropolitan Statistical Area",57035,661,25036,237,0,841,43.9,358,0,409
"New Ulm, MN, Micropolitan Statistical Area",20134,251,12605,462,0,749,62.6,55,0,221
"New York-Newark-Jersey City, NY-NJ-PA, Metropolitan Statistical Area",7451809,897,3474144,1,0,5,46.6,276,0,82
"Newberry, SC, Micropolitan Statistical Area",34586,501,16499,353,0,389,47.7,247,0,861
"Newport, OR, Micropolitan Statistical Area",5587,46,896,877,0,439,16.0,859,0,367
"Newport, TN, Micropolitan Statistical Area",19399,232,6125,694,0,678,31.6,673,0,605
"Newton, IA, Micropolitan Statistical Area",27034,363,9697,570,0,234,35.9,586,0,298
"Niles-Benton Harbor, MI, Metropolitan Statistical Area",53622,641,16664,351,0,381,31.1,684,0,638
"Nogales, AZ, Micropolitan Statistical Area",6766,51,7462,650,0,546,110.3,4,0,17
"Norfolk, NE, Micropolitan Statistical Area",36765,521,13820,418,0,617,37.6,542,0,123
"North Platte, NE, Micropolitan Statistical Area",19675,239,4312,768,0,4,21.9,822,0,220
"North Port-Sarasota-Bradenton, FL, Metropolitan Statistical Area",9550,80,5990,701,0,699,62.7,53,0,213
"North Vernon, IN, Micropolitan Statistical Area",14203,147,5102,741,0,819,35.9,585,0,294
"North Wilkesboro, NC, Micropolitan Statistical Area",30282,427,12683,456,0,731,41.9,413,0,592
"Norwalk, OH, Micropolitan Statistical Area",34206,493,15854,367,0,445,46.3,284,0,114
"Norwich-New London, CT, Metropolitan Statistical Area",91253,763,48031,111,0,444,52.6,152,0,576
"Oak Harbor, WA, Micropolitan Statistical Area",4704,35,568,884,0,467,12.1,879,0,447
"Ocala, FL, Metropolitan Statistical Area",26941,360,11003,514,0,11,40.8,441,0,676
"Ocean City, NJ, Metropolitan Statistical Area",19745,243,7550,646,0,534,38.2,522,0,43
"Odessa, TX, Metropolitan Statistical Area",1178,14,295,889,0,487,25.0,779,0,48
"Ogden-Clearfield, UT, Metropolitan Statistical Area",61731,683,50493,106,0,424,81.8,17,0,69
"Ogdensburg-Massena, NY, Micropolitan Statistical Area",89005,758,37183,147,0,571,41.8,415,0,598
"Oil City, PA, Micropolitan Statistical Area",56359,657,25805,233,0,829,45.8,298,0,170
"Oklahoma City, OK, Metropolitan Statistical Area",240063,850,64255,82,0,328,26.8,750,0,836
"Olean, NY, Micropolitan Statistical Area",65919,703,27131,221,0,793,41.2,429,0,640
"Olympia-Tumwater, WA, Metropolitan Statistical Area",17581,201,2959,821,0,215,16.8,856,0,355
"Omaha-Council Bluffs, NE-IA, Metropolitan Statistical Area",326328,861,119244,44,0,176,36.5,567,0,223
"Oneonta, NY, Micropolitan Statistical Area",47216,597,16740,350,0,377,35.5,602,0,362
"Ontario, OR-ID, Micropolitan Statistical Area",8601,70,1988,848,0,323,23.1,812,0,180
"Opelousas, LA, Micropolitan Statistical Area",66661,707,31954,175,0,655,47.9,240,0,840
"Orangeburg, SC, Micropolitan Statistical Area",55893,655,35130,157,0,601,62.9,52,0,209
"Orlando-Kissimmee-Sanford, FL, Metropolitan Statistical Area",34123,492,18423,315,0,237,54.0,125,0,495
"Oshkosh-Neenah, WI, Metropolitan Statistical Area",62116,684,32974,167,0,631,53.1,141,0,543
"Oskaloosa, IA, Micropolitan Statistical Area",29860,419,7817,635,0,494,26.2,760,0,866
"Othello, WA, Micropolitan Statistical Area",10920,96,2376,835,0,271,21.8,823,0,224
"Ottawa, KS, Micropolitan Statistical Area",20884,257,7445,653,0,555,35.6,594,0,330
"Ottawa-Peru, IL, Micropolitan Statistical Area",141668,817,62700,86,0,344,44.3,341,0,341
"Ottumwa, IA, Micropolitan Statistical Area",51058,624,18494,314,0,233,36.2,578,0,266
"Owatonna, MN, Micropolitan Statistical Area",16146,173,7386,654,0,558,45.7,304,0,194
"Owensboro, KY, Metropolitan Statistical Area",62773,685,31886,177,0,661,50.8,181,0,663
"Owosso, MI, Micropolitan Statistical Area",33246,476,9982,555,0,174,30.0,704,0,698
"Oxford, MS, Micropolitan Statistical Area",21883,274,9688,571,0,238,44.3,340,0,337
"Oxford, NC, Micropolitan Statistical Area",25102,334,14255,404,0,575,56.8,96,0,384
"Oxnard-Thousand Oaks-Ventura, CA, Metropolitan Statistical Area",18347,213,7197,663,0,585,39.2,491,0,826
"Ozark, AL, Micropolitan Statistical Area",21608,269,12241,469,0,770,56.7,98,0,392
"Paducah, KY-IL, Micropolitan Statistical Area",72581,724,27458,218,0,784,37.8,533,0,87
"Pahrump, NV, Micropolitan Statistical Area",7513,58,946,875,0,431,12.6,876,0,435
"Palatka, FL, Micropolitan Statistical Area",13096,129,5987,702,0,702,45.7,307,0,206
"Palestine, TX, Micropolitan Statistical Area",29650,414,13191,440,0,683,44.5,333,0,309
"Palm Bay-Melbourne-Titusville, FL, Metropolitan Statistical Area",4717,36,4145,774,0,28,87.9,13,0,53
"Pampa, TX, Micropolitan Statistical Area",3405,23,1246,868,0,403,36.6,565,0,215
"Panama City, FL, Metropolitan Statistical Area",0,9,2691,827,0,239,,890,,890
"Paragould, AR, Micropolitan Statistical Area",23852,310,7289,657,0,567,30.6,694,0,668
"Paris, TN, Micropolitan Statistical Area",25434,338,10500,532,0,82,41.3,424,0,625
"Paris, TX, Micropolitan Statistical Area",46544,593,17253,338,0,329,37.1,554,0,171
"Parkersburg-Vienna, WV, Metropolitan Statistical Area",47048,595,17747,328,0,289,37.7,537,0,103
"Parsons, KS, Micropolitan Statistical Area",31423,456,10318,540,0,114,32.8,651,0,539
"Payson, AZ, Micropolitan Statistical Area",16348,179,5310,730,0,786,32.5,664,0,578
"Pecos, TX, Micropolitan Statistical Area",4392,33,1906,851,0,335,43.4,371,0,461
"Pensacola-Ferry Pass-Brent, FL, Metropolitan Statistical Area",52926,634,17576,332,0,305,33.2,642,0,512
"Peoria, IL, Metropolitan Statistical Area",180565,831,59883,92,0,368,33.2,643,0,515
"Peru, IN, Micropolitan Statistical Area",29350,408,12671,457,0,734,43.2,381,0,496
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, Metropolitan Statistical Area",2442155,895,1155567,4,0,17,47.3,257,0,6
"Phoenix-Mesa-Scottsdale, AZ, Metropolitan Statistical Area",43533,572,26061,229,0,817,59.9,71,0,284
"Picayune, MS, Micropolitan Statistical Area",10593,92,3180,811,0,175,30.0,705,0,701
"Pierre, SD, Micropolitan Statistical Area",23708,306,2099,842,0,299,8.9,884,0,467
"Pine Bluff, AR, Metropolitan Statistical Area",81333,748,42783,128,0,512,52.6,154,0,582
"Pinehurst-Southern Pines, NC, Micropolitan Statistical Area",17010,194,9059,588,0,306,53.3,138,0,534
"Pittsburg, KS, Micropolitan Statistical Area",51178,625,15054,383,0,509,29.4,716,0,734
"Pittsburgh, PA, Metropolitan Statistical Area",1779818,893,1002766,5,0,21,56.3,102,0,408
"Pittsfield, MA, Metropolitan Statistical Area",105259,782,67428,78,0,312,64.1,46,0,185
"Plainview, TX, Micropolitan Statistical Area",7566,60,4041,777,0,40,53.4,136,0,528
"Platteville, WI, Micropolitan Statistical Area",39007,537,16509,352,0,385,42.3,403,0,562
"Plattsburgh, NY, Micropolitan Statistical Area",48230,606,28112,213,0,769,58.3,83,0,332
"Plymouth, IN, Micropolitan Statistical Area",24175,318,9260,581,0,278,38.3,521,0,39
"Pocatello, ID, Metropolitan Statistical Area",19242,229,12639,459,0,740,65.7,42,0,169
"Point Pleasant, WV-OH, Micropolitan Statistical Area",48764,611,14426,397,0,554,29.6,713,0,725
"Ponca City, OK, Micropolitan Statistical Area",26999,362,8466,611,0,398,31.4,676,0,614
"Pontiac, IL, Micropolitan Statistical Area",40465,551,16239,355,0,397,40.1,465,0,748
"Poplar Bluff, MO, Micropolitan Statistical Area",20624,255,5931,708,0,720,28.8,723,0,755
"Port Angeles, WA, Micropolitan Statistical Area",6755,50,1006,872,0,419,14.9,864,0,387
"Port Clinton, OH, Micropolitan Statistical Area",22360,284,11278,502,0,869,50.4,188,0,684
"Port Lavaca, TX, Micropolitan Statistical Area",3635,26,1369,864,0,387,37.7,540,0,115
"Port St. Lucie, FL, Metropolitan Statistical Area",4075,31,2954,822,0,219,72.5,28,0,113
"Portales, NM, Micropolitan Statistical Area",12064,114,1536,863,0,383,12.7,875,0,431
"Portland-South Portland, ME, Metropolitan Statistical Area",199114,840,73906,71,0,284,37.1,553,0,167
"Portland-Vancouver-Hillsboro, OR-WA, Metropolitan Statistical Area",335581,862,89256,58,0,232,26.6,754,0,848
"Portsmouth, OH, Micropolitan Statistical Area",48463,610,17618,331,0,301,36.4,575,0,254
"Pottsville, PA, Micropolitan Statistical Area",207894,843,134321,40,0,160,64.6,44,0,177
"Prescott, AZ, Metropolitan Statistical Area",15996,171,5881,709,0,723,36.8,561,0,199
"Price, UT, Micropolitan Statistical Area",8624,72,5103,740,0,816,59.2,77,0,308
"Prineville, OR, Micropolitan Statistical Area",9315,76,952,874,0,427,10.2,880,0,451
"Providence-Warwick, RI-MA, Metropolitan Statistical Area",861183,891,534066,7,0,29,62.0,59,0,236
"Provo-Orem, UT, Metropolitan Statistical Area",10702,94,9978,556,0,178,93.2,12,0,49
"Pueblo, CO, Metropolitan Statistical Area",52223,631,19834,288,0,129,38.0,529,0,71
"Pullman, WA, Micropolitan Statistical Area",33280,477,9199,584,0,290,27.6,740,0,806
"Quincy, IL-MO, Micropolitan Statistical Area",80102,741,36994,148,0,574,46.2,289,0,134
"Racine, WI, Metropolitan Statistical Area",57424,662,25887,232,0,826,45.1,322,0,265
"Raleigh, NC, Metropolitan Statistical Area",129322,806,61586,87,0,348,47.6,248,0,864
"Rapid City, SD, Metropolitan Statistical Area",29551,412,3853,787,0,79,13.0,874,0,427
"Raymondville, TX, Micropolitan Statistical Area",0,10,70,897,0,519,,897,,897
"Reading, PA, Metropolitan Statistical Area",183222,834,95216,55,0,220,52.0,160,0,600
"Red Bluff, CA, Micropolitan Statistical Area",11401,101,3402,806,0,155,29.8,711,0,719
"Red Wing, MN, Micropolitan Statistical Area",31637,458,16822,349,0,373,53.2,140,0,540
"Redding, CA, Metropolitan Statistical Area",18920,224,9148,585,0,294,48.4,228,0,804
"Reno, NV, Metropolitan Statistical Area",20479,253,4915,746,0,834,24.0,797,0,120
"Rexburg, ID, Micropolitan Statistical Area",24606,323,12257,468,0,767,49.8,198,0,714
"Richmond, IN, Micropolitan Statistical Area",43757,576,17049,343,0,349,39.0,500,0,853
"Richmond, VA, Metropolitan Statistical Area",309779,858,173772,35,0,140,56.1,105,0,420
"Richmond-Berea, KY, Micropolitan Statistical Area",41424,555,17065,342,0,345,41.2,426,0,631
"Rio Grande City, TX, Micropolitan Statistical Area",13151,131,11235,504,0,875,85.4,15,0,61
"Riverside-San Bernardino-Ontario, CA, Metropolitan Statistical Area",91402,764,35771,153,0,589,39.1,492,0,829
"Riverton, WY, Micropolitan Statistical Area",11822,108,2985,820,0,211,25.2,770,0,12
"Roanoke Rapids, NC, Micropolitan Statistical Area",59969,675,32960,168,0,634,55.0,115,0,460
"Roanoke, VA, Metropolitan Statistical Area",103415,777,45235,122,0,488,43.7,363,0,429
"Rochelle, IL, Micropolitan Statistical Area",27864,379,8191,621,0,438,29.4,717,0,737
"Rochester, MN, Metropolitan Statistical Area",78825,737,31710,178,0,664,40.2,460,0,733
"Rochester, NY, Metropolitan Statistical Area",474356,874,247023,23,0,92,52.1,158,0,594
"Rock Springs, WY, Micropolitan Statistical Area",11575,107,2899,824,0,227,25.0,778,0,44
"Rockford, IL, Metropolitan Statistical Area",78634,736,30724,188,0,694,39.1,493,0,832
"Rockingham, NC, Micropolitan Statistical Area",19673,237,12231,471,0,776,62.2,57,0,228
"Rocky Mount, NC, Metropolitan Statistical Area",65737,700,21521,271,0,62,32.7,655,0,551
"Rolla, MO, Micropolitan Statistical Area",15796,167,3899,784,0,67,24.7,788,0,84
"Rome, GA, Metropolitan Statistical Area",36736,520,14132,409,0,590,38.5,517,0,23
"Roseburg, OR, Micropolitan Statistical Area",19674,238,3841,788,0,83,19.5,844,0,307
"Roswell, NM, Micropolitan Statistical Area",16850,191,4083,775,0,32,24.2,793,0,104
"Russellville, AR, Micropolitan Statistical Area",50850,622,13541,426,0,641,26.6,753,0,845
"Ruston, LA, Micropolitan Statistical Area",18485,215,8884,595,0,334,48.1,237,0,831
"Rutland, VT, Micropolitan Statistical Area",48139,605,23549,249,0,877,48.9,218,0,774
"Sacramento--Roseville--Arden-Arcade, CA, Metropolitan Statistical Area",107461,785,23803,247,0,871,22.2,818,0,204
"Safford, AZ, Micropolitan Statistical Area",23999,313,6405,683,0,645,26.7,752,0,842
"Saginaw, MI, Metropolitan Statistical Area",89290,759,33951,162,0,616,38.0,527,0,63
"Salem, OH, Micropolitan Statistical Area",76619,731,33529,164,0,622,43.8,361,0,421
"Salem, OR, Metropolitan Statistical Area",53249,636,19789,289,0,133,37.2,551,0,159
"Salina, KS, Micropolitan Statistical Area",32149,466,11935,483,0,812,37.1,552,0,163
"Salinas, CA, Metropolitan Statistical Area",24146,316,6050,698,0,690,25.1,777,0,40
"Salisbury, MD-DE, Metropolitan Statistical Area",121524,798,47740,113,0,452,39.3,488,0,817
"Salt Lake City, UT, Metropolitan Statistical Area",139350,815,84510,60,0,240,60.6,68,0,272
"San Angelo, TX, Metropolitan Statistical Area",19165,228,6789,671,0,609,35.4,605,0,374
"San Antonio-New Braunfels, TX, Metropolitan Statistical Area",202946,841,101634,52,0,208,50.1,194,0,702
"San Diego-Carlsbad, CA, Metropolitan Statistical Area",61665,682,26939,224,0,802,43.7,365,0,437
"San Francisco-Oakland-Hayward, CA, Metropolitan Statistical Area",746416,886,294658,17,0,68,39.5,481,0,796
"San Jose-Sunnyvale-Santa Clara, CA, Metropolitan Statistical Area",91580,765,46899,116,0,464,51.2,176,0,648
"San Luis Obispo-Paso Robles-Arroyo Grande, CA, Metropolitan Statistical Area",19383,231,7207,662,0,582,37.2,548,0,147
"Sandpoint, ID, Micropolitan Statistical Area",13588,135,1641,859,0,367,12.1,877,0,439
"Sandusky, OH, Micropolitan Statistical Area",38327,534,15861,366,0,441,41.4,423,0,622
"Sanford, NC, Micropolitan Statistical Area",11376,99,7989,626,0,458,70.2,32,0,129
"Santa Cruz-Watsonville, CA, Metropolitan Statistical Area",26140,349,10413,536,0,98,39.8,472,0,769
"Santa Fe, NM, Metropolitan Statistical Area",14770,154,9977,557,0,182,67.5,34,0,137
"Santa Maria-Santa Barbara, CA, Metropolitan Statistical Area",27738,375,11569,497,0,854,41.7,416,0,601
"Santa Rosa, CA, Metropolitan Statistical Area",48394,608,14642,391,0,536,30.3,700,0,686
"Sault Ste. Marie, MI, Micropolitan Statistical Area",24472,321,11968,482,0,809,48.9,219,0,777
"Savannah, GA, Metropolitan Statistical Area",96363,771,44530,124,0,496,46.2,288,0,130
"Sayre, PA, Micropolitan Statistical Area",54526,643,20835,281,0,101,38.2,523,0,47
"Scottsbluff, NE, Micropolitan Statistical Area",15398,161,4433,765,0,891,28.8,721,0,749
"Scottsboro, AL, Micropolitan Statistical Area",32918,472,10260,543,0,126,31.2,679,0,623
"Scranton--Wilkes-Barre--Hazleton, PA, Metropolitan Statistical Area",618265,880,381347,11,0,45,61.7,62,0,248
"Searcy, AR, Micropolitan Statistical Area",28574,388,10166,546,0,138,35.6,598,0,346
"Seattle-Tacoma-Bellevue, WA, Metropolitan Statistical Area",464659,872,116698,46,0,184,25.1,773,0,24
"Sedalia, MO, Micropolitan Statistical Area",33913,489,14896,384,0,513,43.9,354,0,393
"Selinsgrove, PA, Micropolitan Statistical Area",16800,189,7305,656,0,564,43.5,368,0,449
"Selma, AL, Micropolitan Statistical Area",53401,638,30552,190,0,700,57.2,91,0,364
"Seneca Falls, NY, Micropolitan Statistical Area",26972,361,10595,530,0,74,39.3,489,0,820
"Seneca, SC, Micropolitan Statistical Area",27337,367,11082,512,0,3,40.5,452,0,709
"Sevierville, TN, Micropolitan Statistical Area",22296,283,10142,549,0,150,45.5,311,0,222
"Seymour, IN, Micropolitan Statistical Area",24727,327,10735,525,0,55,43.4,370,0,457
"Shawano, WI, Micropolitan Statistical Area",31884,462,16144,360,0,417,50.6,183,0,669
"Shawnee, OK, Micropolitan Statistical Area",43595,573,11238,503,0,872,25.8,764,0,878
"Sheboygan, WI, Metropolitan Statistical Area",54888,646,30135,195,0,715,54.9,116,0,464
"Shelby, NC, Micropolitan Statistical Area",29494,410,15827,368,0,449,53.7,129,0,507
"Shelbyville, TN, Micropolitan Statistical Area",22667,291,9285,580,0,274,41.0,434,0,655
"Shelton, WA, Micropolitan Statistical Area",5156,43,473,887,0,479,9.2,883,0,463
"Sheridan, WY, Micropolitan Statistical Area",16324,177,3607,799,0,127,22.1,820,0,212
"Sherman-Denison, TX, Metropolitan Statistical Area",65996,704,28588,208,0,754,43.3,374,0,473
"Show Low, AZ, Micropolitan Statistical Area",11471,104,4955,744,0,828,43.2,379,0,490
"Shreveport-Bossier City, LA, Metropolitan Statistical Area",126813,804,60928,90,0,360,48.0,238,0,834
"Sidney, OH, Micropolitan Statistical Area",24663,324,14169,407,0,584,57.5,87,0,348
"Sierra Vista-Douglas, AZ, Metropolitan Statistical Area",34591,502,18213,320,0,257,52.7,151,0,573
"Sikeston, MO, Micropolitan Statistical Area",22372,285,7011,668,0,600,31.3,678,0,620
"Silver City, NM, Micropolitan Statistical Area",14813,155,20956,279,0,93,141.5,2,0,9
"Sioux City, IA-NE-SD, Metropolitan Statistical Area",119462,797,47994,112,0,448,40.2,462,0,739
"Sioux Falls, SD, Metropolitan Statistical Area",65772,701,28335,210,0,760,43.1,384,0,505
"Snyder, TX, Micropolitan Statistical Area",10924,97,3570,800,0,131,32.7,659,0,563
"Somerset, KY, Micropolitan Statistical Area",35986,515,11608,495,0,848,32.3,665,0,581
"Somerset, PA, Micropolitan Statistical Area",67717,710,32509,171,0,643,48.0,239,0,837
"Sonora, CA, Micropolitan Statistical Area",9979,85,1714,855,0,351,17.2,852,0,339
"South Bend-Mishawaka, IN-MI, Metropolitan Statistical Area",104936,780,47163,115,0,460,44.9,326,0,281
"Spartanburg, SC, Metropolitan Statistical Area",113376,793,48881,109,0,436,43.1,383,0,502
"Spearfish, SD, Micropolitan Statistical Area",19694,241,5477,725,0,771,27.8,737,0,797
"Spencer, IA, Micropolitan Statistical Area",12766,122,3929,783,0,64,30.8,692,0,662
"Spirit Lake, IA, Micropolitan Statistical Area",8137,65,3030,817,0,199,37.2,545,0,135
"Spokane-Spokane Valley, WA, Metropolitan Statistical Area",164701,825,40168,137,0,541,24.4,792,0,100
"Springfield, IL, Metropolitan Statistical Area",103820,778,39650,139,0,547,38.2,524,0,51
"Springfield, MA, Metropolitan Statistical Area",294696,857,197099,29,0,116,66.9,37,0,149
"Springfield, MO, Metropolitan Statistical Area",131782,809,46152,120,0,480,35.0,614,0,410
"Springfield, OH, Metropolitan Statistical Area",66435,706,29799,200,0,730,44.9,327,0,285
"St. Cloud, MN, Metropolitan Statistical Area",59348,668,42133,130,0,520,71.0,31,0,125
"St. George, UT, Metropolitan Statistical Area",5123,41,5235,736,0,804,102.2,6,0,25
"St. Joseph, MO-KS, Metropolitan Statistical Area",135255,811,48848,110,0,440,36.1,581,0,278
"St. Louis, MO-IL, Metropolitan Statistical Area",1214386,892,599153,6,0,25,49.3,214,0,762
"St. Marys, GA, Micropolitan Statistical Area",7690,61,3245,808,0,163,42.2,407,0,574
"Starkville, MS, Micropolitan Statistical Area",19676,240,7254,660,0,576,36.9,559,0,191
"State College, PA, Metropolitan Statistical Area",43424,569,18726,309,0,213,43.1,382,0,499
"Statesboro, GA, Micropolitan Statistical Area",26464,355,7894,630,0,474,29.8,712,0,722
"Staunton-Waynesboro, VA, Metropolitan Statistical Area",43049,566,22315,261,0,22,51.8,164,0,612
"Steamboat Springs, CO, Micropolitan Statistical Area",7561,59,1087,871,0,415,14.4,870,0,411
"Stephenville, TX, Micropolitan Statistical Area",32095,464,10567,531,0,78,32.9,649,0,533
"Sterling, CO, Micropolitan Statistical Area",9549,79,4541,758,0,870,47.6,252,0,876
"Sterling, IL, Micropolitan Statistical Area",34507,500,13283,434,0,665,38.5,515,0,15
"Stevens Point, WI, Micropolitan Statistical Area",30945,446,19227,304,0,193,62.1,58,0,232
"Stillwater, OK, Micropolitan Statistical Area",23735,307,5553,716,0,744,23.4,809,0,168
"Stockton-Lodi, CA, Metropolitan Statistical Area",50731,620,13676,421,0,626,27.0,749,0,833
"Storm Lake, IA, Micropolitan Statistical Area",15981,170,6476,681,0,639,40.5,453,0,712
"Sturgis, MI, Micropolitan Statistical Area",25499,339,5740,712,0,732,22.5,816,0,196
"Sulphur Springs, TX, Micropolitan Statistical Area",31038,448,12079,478,0,797,38.9,503,0,862
"Summerville, GA, Micropolitan Statistical Area",13608,138,5542,718,0,750,40.7,446,0,691
"Summit Park, UT, Micropolitan Statistical Area",8200,66,5548,717,0,747,67.7,33,0,133
"Sumter, SC, Metropolitan Statistical Area",38472,535,21012,278,0,89,54.6,119,0,476
"Sunbury, PA, Micropolitan Statistical Area",111420,791,66916,79,0,316,60.1,69,0,276
"Susanville, CA, Micropolitan Statistical Area",4802,39,1095,870,0,411,22.8,814,0,188
"Sweetwater, TX, Micropolitan Statistical Area",11999,111,3697,798,0,123,30.8,689,0,653
"Syracuse, NY, Metropolitan Statistical Area",311251,859,163371,37,0,148,52.5,155,0,585
"Tahlequah, OK, Micropolitan Statistical Area",16778,188,1675,856,0,355,10.0,882,0,459
"Talladega-Sylacauga, AL, Micropolitan Statistical Area",54555,644,31684,179,0,667,58.1,86,0,344
"Tallahassee, FL, Metropolitan Statistical Area",63637,691,20737,283,0,109,32.6,661,0,569
"Tampa-St. Petersburg-Clearwater, FL, Metropolitan Statistical Area",90873,762,37489,145,0,565,41.3,425,0,628
"Taos, NM, Micropolitan Statistical Area",12008,113,8598,607,0,382,71.6,30,0,121
"Taylorville, IL, Micropolitan Statistical Area",34594,503,13620,422,0,629,39.4,483,0,802
"Terre Haute, IN, Metropolitan Statistical Area",171769,829,55399,95,0,380,32.3,666,0,584
"Texarkana, TX-AR, Metropolitan Statistical Area",67979,711,31656,180,0,670,46.6,277,0,86
"The Dalles, OR, Micropolitan Statistical Area",16336,178,2437,833,0,263,14.9,862,0,379
"The Villages, FL, Metropolitan Statistical Area",6696,48,3109,812,0,179,46.4,282,0,106
"Thomaston, GA, Micropolitan Statistical Area",12757,121,6610,675,0,621,51.8,167,0,621
"Thomasville, GA, Micropolitan Statistical Area",29071,401,15650,372,0,465,53.8,126,0,498
"Tiffin, OH, Micropolitan Statistical Area",42421,562,22326,260,0,18,52.6,153,0,579
"Tifton, GA, Micropolitan Statistical Area",11487,105,3756,795,0,111,32.7,658,0,560
"Toccoa, GA, Micropolitan Statistical Area",9728,83,4252,769,0,8,43.7,364,0,433
"Toledo, OH, Metropolitan Statistical Area",262972,855,127068,42,0,168,48.3,230,0,810
"Topeka, KS, Metropolitan Statistical Area",127187,805,45285,121,0,484,35.6,596,0,338
"Torrington, CT, Micropolitan Statistical Area",70260,717,38688,142,0,556,55.1,113,0,452
"Traverse City, MI, Micropolitan Statistical Area",53127,635,13106,445,0,698,24.7,789,0,88
"Trenton, NJ, Metropolitan Statistical Area",125657,800,77260,68,0,272,61.5,64,0,256
"Troy, AL, Micropolitan Statistical Area",30815,443,15301,379,0,493,49.7,204,0,732
"Truckee-Grass Valley, CA, Micropolitan Statistical Area",14955,156,3095,813,0,183,20.7,833,0,263
"Tucson, AZ, Metropolitan Statistical Area",22818,294,11828,489,0,830,51.8,165,0,615
"Tullahoma-Manchester, TN, Micropolitan Statistical Area",40916,554,13983,415,0,608,34.2,627,0,462
"Tulsa, OK, Metropolitan Statistical Area",159588,822,51326,104,0,416,32.2,667,0,587
"Tupelo, MS, Micropolitan Statistical Area",63108,687,22147,264,0,34,35.1,611,0,398
"Tuscaloosa, AL, Metropolitan Statistical Area",100497,774,49792,108,0,432,49.5,208,0,744
"Twin Falls, ID, Micropolitan Statistical Area",13543,133,5977,703,0,705,44.1,349,0,373
"Tyler, TX, Metropolitan Statistical Area",41746,560,21481,272,0,65,51.5,170,0,630
"Ukiah, CA, Micropolitan Statistical Area",23929,312,6562,678,0,630,27.4,745,0,821
"Union City, TN-KY, Micropolitan Statistical Area",44060,577,18123,321,0,261,41.1,430,0,643
"Urbana, OH, Micropolitan Statistical Area",26351,354,11661,491,0,836,44.3,342,0,345
"Utica-Rome, NY, Metropolitan Statistical Area",210513,844,120274,43,0,172,57.1,93,0,372
"Uvalde, TX, Micropolitan Statistical Area",11233,98,5957,706,0,714,53.0,144,0,552
"Valdosta, GA, Metropolitan Statistical Area",51577,628,23056,252,0,886,44.7,330,0,297
"Vallejo-Fairfield, CA, Metropolitan Statistical Area",27559,372,8338,616,0,418,30.3,701,0,689
"Valley, AL, Micropolitan Statistical Area",36056,516,19548,295,0,157,54.2,123,0,489
"Van Wert, OH, Micropolitan Statistical Area",29119,403,10263,542,0,122,35.2,608,0,386
"Vermillion, SD, Micropolitan Statistical Area",8711,74,3229,809,0,167,37.1,555,0,175
"Vernal, UT, Micropolitan Statistical Area",7050,53,4208,770,0,12,59.7,73,0,292
"Vernon, TX, Micropolitan Statistical Area",12000,112,4367,767,0,897,36.4,574,0,250
"Vicksburg, MS, Micropolitan Statistical Area",54891,647,23049,253,0,889,42.0,411,0,586
"Victoria, TX, Metropolitan Statistical Area",24899,330,14227,405,0,578,57.1,92,0,368
"Vidalia, GA, Micropolitan Statistical Area",30844,444,9361,579,0,270,30.3,698,0,680
"Vincennes, IN, Micropolitan Statistical Area",39183,541,18412,316,0,241,47.0,264,0,34
"Vineland-Bridgeton, NJ, Metropolitan Statistical Area",55153,650,24990,239,0,847,45.3,314,0,233
"Vineyard Haven, MA, Micropolitan Statistical Area",4504,34,2061,845,0,311,45.8,303,0,190
"Virginia Beach-Norfolk-Newport News, VA-NC, Metropolitan Statistical Area",186704,836,109342,49,0,196,58.6,80,0,320
"Visalia-Porterville, CA, Metropolitan Statistical Area",35440,510,8899,594,0,330,25.1,775,0,32
"Wabash, IN, Micropolitan Statistical Area",26926,359,11635,492,0,839,43.2,378,0,487
"Waco, TX, Metropolitan Statistical Area",108899,787,53032,100,0,400,48.7,220,0,780
"Wahpeton, ND-MN, Micropolitan Statistical Area",28722,392,12175,474,0,785,42.4,400,0,553
