1980 - List of Metro Data

For explanatory notes see the Methods page on our website: www.usreligioncensus.org

Metro Area,Population,PopRank,Adherents,AdhRank,Congregations,ConRank,Adherents %,Adh% Rank,Congregations Per 10K People,Con Per 10K Rank
"Mountain Home, ID, Micropolitan Statistical Area",21565,74,6906,889,24,889,32.0,839,11,652
"Muncie, IN, Metropolitan Statistical Area",128587,674,40890,366,123,335,31.8,842,10,726
"Murray, KY, Micropolitan Statistical Area",30031,172,19116,669,78,546,63.7,221,26,65
"Muscatine, IA, Micropolitan Statistical Area",40436,309,21989,595,63,669,54.4,406,16,411
"Muskegon, MI, Metropolitan Statistical Area",157589,720,61733,256,128,319,39.2,726,8,797
"Muskogee, OK, Micropolitan Statistical Area",66939,490,42973,351,131,306,64.2,212,20,218
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC, Metropolitan Statistical Area",137196,688,61649,257,248,150,44.9,621,18,285
"Nacogdoches, TX, Micropolitan Statistical Area",46786,369,24208,559,105,392,51.7,465,22,131
"Napa, CA, Metropolitan Statistical Area",99199,605,35049,411,58,703,35.3,791,6,879
"Naples-Immokalee-Marco Island, FL, Metropolitan Statistical Area",85971,569,33386,425,57,712,38.8,730,7,861
"Nashville-Davidson--Murfreesboro--Franklin, TN, Metropolitan Statistical Area",963757,875,472314,44,1480,17,49.0,524,15,423
"Natchez, MS-LA, Micropolitan Statistical Area",61016,453,28558,489,86,489,46.8,572,14,495
"Natchitoches, LA, Micropolitan Statistical Area",39863,301,20216,640,89,469,50.7,486,22,136
"New Bern, NC, Metropolitan Statistical Area",91146,587,45570,340,169,238,50.0,498,19,260
"New Castle, IN, Micropolitan Statistical Area",53336,409,20401,634,77,555,38.3,743,14,476
"New Castle, PA, Micropolitan Statistical Area",107150,630,74760,212,148,281,69.8,133,14,512
"New Haven-Milford, CT, Metropolitan Statistical Area",761337,866,493580,36,374,96,64.8,199,5,898
"New Orleans-Metairie, LA, Metropolitan Statistical Area",1303800,885,720611,23,558,62,55.3,386,4,908
"New Philadelphia-Dover, OH, Micropolitan Statistical Area",84614,563,49828,313,158,261,58.9,300,19,251
"New Ulm, MN, Micropolitan Statistical Area",28645,152,26680,519,39,822,93.1,6,14,521
"New York-Newark-Jersey City, NY-NJ-PA, Metropolitan Statistical Area",16868198,916,8390868,1,6102,1,49.7,506,4,914
"Newberry, SC, Micropolitan Statistical Area",31242,192,19840,650,85,494,63.5,224,27,53
"Newport, OR, Micropolitan Statistical Area",35264,239,8396,876,54,734,23.8,906,15,426
"Newport, TN, Micropolitan Statistical Area",28792,159,15487,760,82,521,53.8,421,28,36
"Newton, IA, Micropolitan Statistical Area",36425,257,21050,617,67,634,57.8,333,18,267
"Niles-Benton Harbor, MI, Metropolitan Statistical Area",171276,730,77382,208,177,230,45.2,612,10,691
"Nogales, AZ, Micropolitan Statistical Area",20459,63,11205,837,24,887,54.8,398,12,607
"Norfolk, NE, Micropolitan Statistical Area",46412,368,35837,403,83,510,77.2,56,18,296
"North Platte, NE, Micropolitan Statistical Area",38031,278,20822,625,50,763,54.8,400,13,551
"North Port-Sarasota-Bradenton, FL, Metropolitan Statistical Area",350693,815,126003,137,248,152,35.9,776,7,840
"North Vernon, IN, Micropolitan Statistical Area",22854,89,10524,846,49,767,46.0,597,21,158
"North Wilkesboro, NC, Micropolitan Statistical Area",58657,439,36824,392,131,308,62.8,239,22,134
"Norwalk, OH, Micropolitan Statistical Area",54608,418,30878,456,70,618,56.5,359,13,564
"Norwich-New London, CT, Metropolitan Statistical Area",238409,770,110058,149,159,258,46.2,592,7,859
"Oak Harbor, WA, Micropolitan Statistical Area",44048,351,10978,841,34,850,24.9,903,8,809
"Ocala, FL, Metropolitan Statistical Area",122488,663,42892,352,123,334,35.0,799,10,705
"Ocean City, NJ, Metropolitan Statistical Area",82266,554,30426,463,75,575,37.0,760,9,753
"Odessa, TX, Metropolitan Statistical Area",115374,652,70385,222,96,438,61.0,262,8,791
"Ogden-Clearfield, UT, Metropolitan Statistical Area",329295,811,248150,73,503,74,75.4,71,15,429
"Ogdensburg-Massena, NY, Micropolitan Statistical Area",114254,650,64605,242,155,266,56.5,358,14,523
"Oil City, PA, Micropolitan Statistical Area",64444,475,35841,402,115,362,55.6,377,18,301
"Okeechobee, FL, Micropolitan Statistical Area",20264,62,6439,897,21,897,31.8,843,10,689
"Oklahoma City, OK, Metropolitan Statistical Area",871821,873,485079,40,949,33,55.6,376,11,665
"Olean, NY, Micropolitan Statistical Area",85697,568,42545,355,120,344,49.6,509,14,498
"Olympia-Tumwater, WA, Metropolitan Statistical Area",124264,667,35288,406,77,556,28.4,873,6,872
"Omaha-Council Bluffs, NE-IA, Metropolitan Statistical Area",653889,859,351993,54,558,63,53.8,418,9,784
"Oneonta, NY, Micropolitan Statistical Area",59075,441,27069,515,95,440,45.8,599,16,385
"Ontario, OR-ID, Micropolitan Statistical Area",42618,339,20497,632,81,524,48.1,544,19,238
"Opelousas, LA, Micropolitan Statistical Area",84128,561,65074,240,74,585,77.4,53,9,770
"Orangeburg, SC, Micropolitan Statistical Area",82276,555,38434,384,148,280,46.7,575,18,289
"Orlando-Kissimmee-Sanford, FL, Metropolitan Statistical Area",804925,870,304748,66,589,56,37.9,747,7,828
"Oshkosh-Neenah, WI, Metropolitan Statistical Area",131703,679,83096,193,91,458,63.1,233,7,852
"Oskaloosa, IA, Micropolitan Statistical Area",22867,91,12931,813,46,784,56.5,357,20,197
"Othello, WA, Micropolitan Statistical Area",13267,13,7173,885,33,858,54.1,412,25,84
"Ottawa, KS, Micropolitan Statistical Area",22062,82,10345,850,45,792,46.9,569,20,188
"Ottawa-Peru, IL, Micropolitan Statistical Area",157232,719,101722,160,222,177,64.7,201,14,493
"Ottumwa, IA, Micropolitan Statistical Area",49345,383,22733,579,93,451,46.1,596,19,244
"Owatonna, MN, Micropolitan Statistical Area",30328,177,24717,551,40,817,81.5,26,13,548
"Owensboro, KY, Metropolitan Statistical Area",103781,623,76733,210,183,225,73.9,81,18,308
"Owosso, MI, Micropolitan Statistical Area",71140,507,28597,488,79,540,40.2,707,11,655
"Oxford, MS, Micropolitan Statistical Area",31030,190,16682,724,65,656,53.8,422,21,169
"Oxford, NC, Micropolitan Statistical Area",34043,224,18224,682,64,662,53.5,428,19,245
"Oxnard-Thousand Oaks-Ventura, CA, Metropolitan Statistical Area",529174,847,185076,97,238,162,35.0,800,4,906
"Ozark, AL, Micropolitan Statistical Area",47821,374,21623,603,86,488,45.2,611,18,290
"Paducah, KY-IL, Micropolitan Statistical Area",94317,594,65582,237,215,186,69.5,138,23,123
"Pahrump, NV, Micropolitan Statistical Area",9048,5,2369,913,21,898,26.2,891,23,113
"Palatka, FL, Micropolitan Statistical Area",50549,392,20186,641,79,537,39.9,714,16,409
"Palestine, TX, Micropolitan Statistical Area",38381,283,22239,588,94,444,57.9,328,24,95
"Palm Bay-Melbourne-Titusville, FL, Metropolitan Statistical Area",272959,783,104878,156,188,219,38.4,738,7,853
"Pampa, TX, Micropolitan Statistical Area",26386,132,21074,614,47,779,79.9,35,18,302
"Panama City, FL, Metropolitan Statistical Area",108398,632,48030,323,124,330,44.3,636,11,631
"Paragould, AR, Micropolitan Statistical Area",30744,186,21072,616,100,416,68.5,152,33,14
"Paris, TN, Micropolitan Statistical Area",28656,153,19795,651,90,461,69.1,145,31,18
"Paris, TX, Micropolitan Statistical Area",42156,331,24452,556,104,395,58.0,322,25,90
"Parkersburg-Vienna, WV, Metropolitan Statistical Area",98570,604,48925,319,178,229,49.6,510,18,287
"Parsons, KS, Micropolitan Statistical Area",25682,121,14315,786,65,651,55.7,375,25,73
"Payson, AZ, Micropolitan Statistical Area",37080,271,20368,635,67,635,54.9,395,18,286
"Pecos, TX, Micropolitan Statistical Area",15801,26,11809,828,37,837,74.7,73,23,110
"Pensacola-Ferry Pass-Brent, FL, Metropolitan Statistical Area",289782,796,125925,138,316,118,43.5,651,11,663
"Peoria, IL, Metropolitan Statistical Area",387732,822,188328,96,392,93,48.6,535,10,699
"Peru, IN, Micropolitan Statistical Area",39820,299,17136,706,59,700,43.0,662,15,460
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, Metropolitan Statistical Area",5240039,913,2685815,4,2877,4,51.3,477,5,886
"Phoenix-Mesa-Scottsdale, AZ, Metropolitan Statistical Area",1599970,895,615344,27,1006,30,38.5,736,6,869
"Picayune, MS, Micropolitan Statistical Area",33795,220,21995,594,70,612,65.1,197,21,180
"Pierre, SD, Micropolitan Statistical Area",18743,48,10466,847,46,788,55.8,373,25,93
"Pine Bluff, AR, Metropolitan Statistical Area",111955,641,54733,281,185,222,48.9,527,17,355
"Pinehurst-Southern Pines, NC, Micropolitan Statistical Area",50505,391,18046,685,83,512,35.7,786,16,362
"Pittsburg, KS, Micropolitan Statistical Area",37916,277,18670,674,74,583,49.2,517,20,222
"Pittsburgh, PA, Metropolitan Statistical Area",2648991,905,1873748,6,2513,6,70.7,121,9,728
"Pittsfield, MA, Metropolitan Statistical Area",145110,702,92587,177,133,303,63.8,217,9,746
"Plainview, TX, Micropolitan Statistical Area",37592,274,32055,442,71,604,85.3,18,19,240
"Platteville, WI, Micropolitan Statistical Area",51736,403,41761,360,84,500,80.7,30,16,376
"Plattsburgh, NY, Micropolitan Statistical Area",80750,546,54591,282,69,621,67.6,165,9,783
"Plymouth, IN, Micropolitan Statistical Area",39155,294,16982,712,72,597,43.4,653,18,268
"Pocatello, ID, Metropolitan Statistical Area",65421,480,38874,382,89,468,59.4,288,14,522
"Point Pleasant, WV-OH, Micropolitan Statistical Area",57143,433,17110,708,115,363,29.9,853,20,196
"Ponca City, OK, Micropolitan Statistical Area",49852,386,38532,383,93,453,77.3,55,19,252
"Pontiac, IL, Micropolitan Statistical Area",41381,316,22728,580,77,554,54.9,396,19,255
"Poplar Bluff, MO, Micropolitan Statistical Area",37693,275,15394,765,75,578,40.8,698,20,206
"Port Angeles, WA, Micropolitan Statistical Area",51648,402,15067,769,48,771,29.2,865,9,740
"Port Clinton, OH, Micropolitan Statistical Area",40076,303,23791,562,46,785,59.4,290,11,625
"Port Lavaca, TX, Micropolitan Statistical Area",19574,58,18846,673,30,871,96.3,4,15,425
"Port St. Lucie, FL, Metropolitan Statistical Area",151196,710,52130,295,110,375,34.5,810,7,831
"Portales, NM, Micropolitan Statistical Area",15695,25,12692,815,39,824,80.9,29,25,85
"Portland-South Portland, ME, Metropolitan Statistical Area",384250,821,161944,109,361,102,42.1,678,9,735
"Portland-Vancouver-Hillsboro, OR-WA, Metropolitan Statistical Area",1341491,888,481174,43,1009,29,35.9,780,8,817
"Portsmouth, OH, Micropolitan Statistical Area",84545,562,22651,582,101,408,26.8,886,12,598
"Pottsville, PA, Micropolitan Statistical Area",160630,727,144892,122,291,129,90.2,10,18,281
"Prescott, AZ, Metropolitan Statistical Area",68145,497,28407,491,94,447,41.7,682,14,514
"Price, UT, Micropolitan Statistical Area",22179,83,15243,767,35,848,68.7,148,16,399
"Prineville, OR, Micropolitan Statistical Area",13091,11,3766,909,15,911,28.8,868,11,630
"Providence-Warwick, RI-MA, Metropolitan Statistical Area",1421795,891,1040548,16,750,40,73.2,93,5,891
"Provo-Orem, UT, Metropolitan Statistical Area",223636,762,193576,91,488,76,86.6,15,22,150
"Pueblo, CO, Metropolitan Statistical Area",125972,670,65536,238,107,388,52.0,458,8,786
"Pullman, WA, Micropolitan Statistical Area",40103,304,15413,763,67,645,38.4,737,17,342
"Punta Gorda, FL, Metropolitan Statistical Area",58460,438,19511,654,44,798,33.4,829,8,816
"Quincy, IL-MO, Micropolitan Statistical Area",82523,556,53810,285,139,295,65.2,196,17,336
"Racine, WI, Metropolitan Statistical Area",173132,733,100341,163,121,341,58.0,325,7,845
"Raleigh, NC, Metropolitan Statistical Area",401981,826,197686,89,504,73,49.2,520,13,575
"Rapid City, SD, Metropolitan Statistical Area",97078,598,43788,346,126,326,45.1,614,13,558
"Raymondville, TX, Micropolitan Statistical Area",17495,38,24661,554,30,869,141.0,2,17,323
"Reading, PA, Metropolitan Statistical Area",312509,805,190031,94,317,117,60.8,266,10,697
"Red Bluff, CA, Micropolitan Statistical Area",38888,286,10033,856,41,815,25.8,895,11,684
"Red Wing, MN, Micropolitan Statistical Area",38749,285,33894,421,74,584,87.5,13,19,233
"Redding, CA, Metropolitan Statistical Area",115715,653,28118,495,84,504,24.3,904,7,832
"Reno, NV, Metropolitan Statistical Area",195126,750,49365,317,93,450,25.3,900,5,902
"Rexburg, ID, Micropolitan Statistical Area",30293,176,25992,529,84,497,85.8,17,28,45
"Richmond, IN, Micropolitan Statistical Area",76058,528,30208,468,95,442,39.7,718,12,580
"Richmond, VA, Metropolitan Statistical Area",807828,872,351809,55,737,43,43.6,648,9,751
"Richmond-Berea, KY, Micropolitan Statistical Area",67325,492,31954,445,144,287,47.5,560,21,159
"Rio Grande City, TX, Micropolitan Statistical Area",27266,140,39154,379,20,900,143.6,1,7,827
"Riverside-San Bernardino-Ontario, CA, Metropolitan Statistical Area",1558182,894,498396,35,962,31,32.0,840,6,873
"Riverton, WY, Micropolitan Statistical Area",38992,289,17499,696,59,699,44.9,623,15,437
"Roanoke Rapids, NC, Micropolitan Statistical Area",77870,531,29744,476,124,332,38.2,744,16,391
"Roanoke, VA, Metropolitan Statistical Area",260081,776,135395,130,361,103,52.1,457,14,509
"Rochelle, IL, Micropolitan Statistical Area",46338,367,22936,577,69,623,49.5,515,15,454
"Rochester, MN, Metropolitan Statistical Area",148044,707,105401,155,209,193,71.2,110,14,494
"Rochester, NY, Metropolitan Statistical Area",992689,876,483137,41,687,46,48.7,533,7,850
"Rock Springs, WY, Micropolitan Statistical Area",41723,320,17752,688,42,809,42.5,672,10,702
"Rockford, IL, Metropolitan Statistical Area",279514,790,130604,135,195,210,46.7,574,7,846
"Rockingham, NC, Micropolitan Statistical Area",45481,357,29979,474,104,397,65.9,186,23,121
"Rocky Mount, NC, Metropolitan Statistical Area",123141,664,53600,290,182,226,43.5,650,15,463
"Rolla, MO, Micropolitan Statistical Area",33633,217,17487,697,55,724,52.0,460,16,369
"Rome, GA, Metropolitan Statistical Area",79800,539,50792,303,133,301,63.6,222,17,345
"Roseburg, OR, Micropolitan Statistical Area",93748,593,27590,502,127,324,29.4,863,14,528
"Roswell, NM, Micropolitan Statistical Area",51103,396,30089,472,80,532,58.9,301,16,407
"Russellville, AR, Micropolitan Statistical Area",56047,428,26403,524,161,251,47.1,564,29,34
"Ruston, LA, Micropolitan Statistical Area",39763,298,18528,677,59,698,46.6,580,15,459
"Rutland, VT, Micropolitan Statistical Area",58347,437,29350,483,71,605,50.3,492,12,591
"Sacramento--Roseville--Arden-Arcade, CA, Metropolitan Statistical Area",1099814,880,323664,60,571,58,29.4,864,5,892
"Safford, AZ, Micropolitan Statistical Area",22862,90,16481,730,33,861,72.1,101,14,477
"Saginaw, MI, Metropolitan Statistical Area",228059,765,122409,143,166,243,53.7,425,7,830
"Salem, OH, Micropolitan Statistical Area",113572,646,59614,262,154,267,52.5,446,14,526
"Salem, OR, Metropolitan Statistical Area",249895,773,138331,127,252,145,55.4,382,10,701
"Salina, KS, Micropolitan Statistical Area",54876,420,30700,457,78,548,55.9,369,14,490
"Salinas, CA, Metropolitan Statistical Area",290444,797,82441,196,142,289,28.4,874,5,900
"Salisbury, MD-DE, Metropolitan Statistical Area",212621,760,81687,199,360,104,38.4,739,17,331
"Salt Lake City, UT, Metropolitan Statistical Area",645099,858,457757,45,875,34,71.0,117,14,525
"San Angelo, TX, Metropolitan Statistical Area",86170,571,46417,333,98,425,53.9,417,11,636
"San Antonio-New Braunfels, TX, Metropolitan Statistical Area",1154648,882,693223,25,733,44,60.0,276,6,866
"San Diego-Carlsbad, CA, Metropolitan Statistical Area",1861846,898,555224,31,752,39,29.8,854,4,911
"San Francisco-Oakland-Hayward, CA, Metropolitan Statistical Area",3250630,909,1100050,15,1375,19,33.8,821,4,909
"San Jose-Sunnyvale-Santa Clara, CA, Metropolitan Statistical Area",1320076,886,370975,52,463,79,28.1,877,4,915
"San Luis Obispo-Paso Robles-Arroyo Grande, CA, Metropolitan Statistical Area",155435,716,44225,344,117,356,28.5,870,8,815
"Sandpoint, ID, Micropolitan Statistical Area",24163,100,6969,888,32,863,28.8,867,13,542
"Sandusky, OH, Micropolitan Statistical Area",79655,538,45533,341,71,602,57.2,345,9,765
"Sanford, NC, Micropolitan Statistical Area",36718,265,23632,563,76,564,64.4,208,21,182
"Santa Cruz-Watsonville, CA, Metropolitan Statistical Area",188141,744,49824,314,108,383,26.5,890,6,883
"Santa Fe, NM, Metropolitan Statistical Area",75360,523,46006,336,56,716,61.0,261,7,823
"Santa Maria-Santa Barbara, CA, Metropolitan Statistical Area",298694,801,104107,157,147,283,34.9,802,5,897
"Santa Rosa, CA, Metropolitan Statistical Area",299681,802,86762,189,172,235,29.0,866,6,884
"Sault Ste. Marie, MI, Micropolitan Statistical Area",29029,162,12458,819,49,765,42.9,664,17,335
"Savannah, GA, Metropolitan Statistical Area",230728,767,103999,158,249,148,45.1,615,11,671
"Sayre, PA, Micropolitan Statistical Area",62919,462,28507,490,117,359,45.3,609,19,256
"Scottsbluff, NE, Micropolitan Statistical Area",41107,315,22238,589,68,628,54.1,411,17,352
"Scottsboro, AL, Micropolitan Statistical Area",51407,399,23807,561,133,302,46.3,586,26,66
"Scranton--Wilkes-Barre--Hazleton, PA, Metropolitan Statistical Area",597420,853,442623,46,647,49,74.1,79,11,668
"Searcy, AR, Micropolitan Statistical Area",50835,395,32376,438,172,234,63.7,219,34,10
"Seattle-Tacoma-Bellevue, WA, Metropolitan Statistical Area",2093112,899,591594,28,1245,22,28.3,875,6,876
"Sebastian-Vero Beach, FL, Metropolitan Statistical Area",59896,452,21489,604,45,793,35.9,779,8,819
"Sebring, FL, Metropolitan Statistical Area",47526,372,19656,652,61,681,41.4,688,13,562
"Sedalia, MO, Micropolitan Statistical Area",36378,256,25154,542,79,535,69.1,144,22,152
"Selinsgrove, PA, Micropolitan Statistical Area",33584,215,17035,709,75,574,50.7,484,22,135
"Selma, AL, Micropolitan Statistical Area",53981,413,21696,601,87,479,40.2,708,16,381
"Seneca Falls, NY, Micropolitan Statistical Area",33733,219,14827,775,38,828,44.0,641,11,642
"Seneca, SC, Micropolitan Statistical Area",48611,380,27458,505,112,372,56.5,361,23,119
"Sevierville, TN, Micropolitan Statistical Area",41418,317,25711,532,101,407,62.1,246,24,96
"Seymour, IN, Micropolitan Statistical Area",36523,261,22656,581,71,600,62.0,247,19,225
"Shawano, WI, Micropolitan Statistical Area",39301,296,29730,477,83,513,75.6,66,21,164
"Shawnee, OK, Micropolitan Statistical Area",55239,423,34340,418,102,406,62.2,244,18,263
"Sheboygan, WI, Metropolitan Statistical Area",100935,613,79242,205,117,358,78.5,43,12,617
"Shelby, NC, Micropolitan Statistical Area",83435,559,57175,271,163,248,68.5,153,20,220
"Shelbyville, TN, Micropolitan Statistical Area",27916,149,15461,761,86,490,55.4,381,31,21
"Shelton, WA, Micropolitan Statistical Area",31184,191,7034,886,22,895,22.6,907,7,841
"Sheridan, WY, Micropolitan Statistical Area",25048,114,10462,848,29,873,41.8,681,12,619
"Sherman-Denison, TX, Metropolitan Statistical Area",89796,580,60802,258,195,209,67.7,163,22,154
"Show Low, AZ, Micropolitan Statistical Area",67629,493,30689,458,126,327,45.4,606,19,254
"Shreveport-Bossier City, LA, Metropolitan Statistical Area",402437,827,215131,81,504,72,53.5,430,13,577
"Sidney, OH, Micropolitan Statistical Area",43089,342,25280,540,51,749,58.7,306,12,605
"Sierra Vista-Douglas, AZ, Metropolitan Statistical Area",85686,567,32885,434,119,350,38.4,740,14,508
"Sikeston, MO, Micropolitan Statistical Area",39647,297,23046,574,72,593,58.1,319,18,278
"Silver City, NM, Micropolitan Statistical Area",26204,129,19302,665,39,827,73.7,85,15,455
"Sioux City, IA-NE-SD, Metropolitan Statistical Area",160275,725,109988,151,239,161,68.6,150,15,451
"Sioux Falls, SD, Metropolitan Statistical Area",139076,694,99155,166,221,179,71.3,109,16,396
"Snyder, TX, Micropolitan Statistical Area",18192,42,15042,771,48,772,82.7,25,26,58
"Somerset, KY, Micropolitan Statistical Area",45803,359,27806,499,124,333,60.7,268,27,55
"Somerset, PA, Micropolitan Statistical Area",81243,549,56257,275,204,199,69.2,140,25,79
"Sonora, CA, Micropolitan Statistical Area",33928,223,6492,895,30,870,19.1,912,9,768
"South Bend-Mishawaka, IN-MI, Metropolitan Statistical Area",291116,798,125776,140,230,172,43.2,658,8,803
"Spartanburg, SC, Metropolitan Statistical Area",232612,768,148835,119,383,94,64.0,215,16,360
"Spearfish, SD, Micropolitan Statistical Area",18339,44,8458,874,31,867,46.1,595,17,332
"Spencer, IA, Micropolitan Statistical Area",19576,59,13377,806,35,846,68.3,157,18,297
"Spirit Lake, IA, Micropolitan Statistical Area",15629,24,9368,862,26,881,59.9,278,17,349
"Spokane-Spokane Valley, WA, Metropolitan Statistical Area",379394,820,135251,131,319,116,35.6,787,8,788
"Springfield, IL, Metropolitan Statistical Area",187789,743,109934,152,190,215,58.5,309,10,698
"Springfield, MA, Metropolitan Statistical Area",581831,850,331724,58,299,125,57.0,347,5,895
"Springfield, MO, Metropolitan Statistical Area",259036,774,133716,133,445,82,51.6,468,17,321
"Springfield, OH, Metropolitan Statistical Area",150236,709,62206,253,150,276,41.4,687,10,706
"St. Cloud, MN, Metropolitan Statistical Area",133348,682,101486,161,131,309,76.1,62,10,719
"St. George, UT, Metropolitan Statistical Area",26065,126,19969,646,57,710,76.6,59,22,148
"St. Joseph, MO-KS, Metropolitan Statistical Area",119358,657,65138,239,205,198,54.6,401,17,322
"St. Louis, MO-IL, Metropolitan Statistical Area",2485566,904,1323167,11,2015,9,53.2,436,8,798
"St. Marys, GA, Micropolitan Statistical Area",13371,16,6884,890,37,841,51.5,470,28,47
"Starkville, MS, Micropolitan Statistical Area",36018,249,18521,678,60,691,51.4,471,17,346
"State College, PA, Metropolitan Statistical Area",112760,643,53007,294,160,255,47.0,566,14,491
"Statesboro, GA, Micropolitan Statistical Area",35785,246,13323,808,48,774,37.2,757,13,538
"Staunton-Waynesboro, VA, Metropolitan Statistical Area",90918,585,53717,287,190,214,59.1,295,21,172
"Steamboat Springs, CO, Micropolitan Statistical Area",13404,17,2202,914,13,913,16.4,914,10,723
"Stephenville, TX, Micropolitan Statistical Area",22560,87,15964,747,60,692,70.8,120,27,56
"Sterling, CO, Micropolitan Statistical Area",19800,61,14004,795,36,843,70.7,122,18,277
"Sterling, IL, Micropolitan Statistical Area",65970,484,43023,350,96,434,65.2,194,15,472
"Stevens Point, WI, Micropolitan Statistical Area",57420,435,41375,363,54,733,72.1,102,9,733
"Stillwater, OK, Micropolitan Statistical Area",62435,459,27321,509,86,491,43.8,645,14,516
"Stockton-Lodi, CA, Metropolitan Statistical Area",347342,814,138317,128,225,175,39.8,716,6,864
"Storm Lake, IA, Micropolitan Statistical Area",20774,66,16913,717,46,790,81.4,27,22,141
"Sturgis, MI, Micropolitan Statistical Area",56083,429,23280,568,78,542,41.5,684,14,505
"Sulphur Springs, TX, Micropolitan Statistical Area",25247,116,17635,691,96,437,69.8,131,38,2
"Summerville, GA, Micropolitan Statistical Area",21856,79,13788,798,76,562,63.1,234,35,8
"Summit Park, UT, Micropolitan Statistical Area",10198,7,6459,896,17,906,63.3,228,17,344
"Sumter, SC, Metropolitan Statistical Area",88243,576,36448,397,110,379,41.3,691,12,582
"Sunbury, PA, Micropolitan Statistical Area",100381,612,73570,217,168,240,73.3,91,17,340
"Susanville, CA, Micropolitan Statistical Area",21661,75,4711,903,28,877,21.7,908,13,561
"Sweetwater, TX, Micropolitan Statistical Area",17359,37,14534,781,41,812,83.7,23,24,106
"Syracuse, NY, Metropolitan Statistical Area",642971,857,335434,57,451,81,52.2,454,7,842
"Tahlequah, OK, Micropolitan Statistical Area",30684,185,11583,829,54,730,37.7,750,18,311
"Talladega-Sylacauga, AL, Micropolitan Statistical Area",85203,565,49948,311,217,184,58.6,307,25,69
"Tallahassee, FL, Metropolitan Statistical Area",211810,759,74759,213,207,197,35.3,792,10,721
"Tampa-St. Petersburg-Clearwater, FL, Metropolitan Statistical Area",1613603,896,587647,29,959,32,36.4,771,6,877
"Taos, NM, Micropolitan Statistical Area",19456,55,20944,622,45,794,107.6,3,23,115
"Taylorville, IL, Micropolitan Statistical Area",36446,258,21787,599,60,689,59.8,283,16,361
"Terre Haute, IN, Metropolitan Statistical Area",176583,737,62816,251,261,142,35.6,789,15,462
"Texarkana, TX-AR, Metropolitan Statistical Area",127019,671,80538,201,263,140,63.4,227,21,181
"The Dalles, OR, Micropolitan Statistical Area",21732,76,7650,880,33,857,35.2,794,15,433
"The Villages, FL, Metropolitan Statistical Area",24272,102,8701,871,51,751,35.8,781,21,168
"Thomaston, GA, Micropolitan Statistical Area",25998,124,14118,791,43,802,54.3,407,17,353
"Thomasville, GA, Micropolitan Statistical Area",38098,280,21072,615,76,565,55.3,385,20,204
"Tiffin, OH, Micropolitan Statistical Area",61901,456,43513,348,75,572,70.3,126,12,594
"Tifton, GA, Micropolitan Statistical Area",32862,208,17122,707,51,754,52.1,456,16,414
"Toccoa, GA, Micropolitan Statistical Area",21763,77,15494,759,52,748,71.2,111,24,103
"Toledo, OH, Metropolitan Statistical Area",616864,854,322961,61,458,80,52.4,452,7,824
"Topeka, KS, Metropolitan Statistical Area",203953,754,99569,164,243,155,48.8,528,12,601
"Torrington, CT, Micropolitan Statistical Area",156769,717,98432,169,137,298,62.8,238,9,774
"Traverse City, MI, Micropolitan Statistical Area",91063,586,38888,381,120,345,42.7,670,13,550
"Trenton, NJ, Metropolitan Statistical Area",307863,804,157073,112,166,242,51.0,481,5,888
"Troy, AL, Micropolitan Statistical Area",28050,150,13950,796,76,561,49.7,507,27,54
"Truckee-Grass Valley, CA, Micropolitan Statistical Area",51645,401,10351,849,37,839,20.0,911,7,836
"Tucson, AZ, Metropolitan Statistical Area",531443,848,203325,85,296,127,38.3,742,6,885
"Tullahoma-Manchester, TN, Micropolitan Statistical Area",74804,520,40567,368,187,220,54.2,409,25,81
"Tulsa, OK, Metropolitan Statistical Area",711652,863,364231,53,786,37,51.2,479,11,658
"Tupelo, MS, Micropolitan Statistical Area",98497,603,64632,241,275,135,65.6,189,28,42
"Tuscaloosa, AL, Metropolitan Statistical Area",174626,734,93387,176,345,109,53.5,429,20,212
"Twin Falls, ID, Micropolitan Statistical Area",67767,495,33627,422,106,390,49.6,512,16,408
"Tyler, TX, Metropolitan Statistical Area",128366,673,80118,202,191,213,62.4,242,15,456
"Ukiah, CA, Micropolitan Statistical Area",66738,489,16877,718,72,598,25.3,901,11,672
"Union City, TN-KY, Micropolitan Statistical Area",41752,321,30016,473,149,277,71.9,105,36,5
"Urban Honolulu, HI, Metropolitan Statistical Area",762565,867,232304,77,338,112,30.5,850,4,907
"Urbana, OH, Micropolitan Statistical Area",33649,218,11862,825,50,759,35.3,793,15,458
"Utica-Rome, NY, Metropolitan Statistical Area",320180,809,193847,90,302,123,60.5,270,9,730
"Uvalde, TX, Micropolitan Statistical Area",22441,85,14380,784,38,829,64.1,214,17,329
"Valdosta, GA, Metropolitan Statistical Area",91178,588,43615,347,165,246,47.8,551,18,283
"Vallejo-Fairfield, CA, Metropolitan Statistical Area",235203,769,69976,223,121,342,29.8,856,5,894
"Valley, AL, Micropolitan Statistical Area",39191,295,23247,570,107,385,59.3,291,27,52
"Van Wert, OH, Micropolitan Statistical Area",30458,180,14479,782,48,773,47.5,557,16,401
"Vermillion, SD, Micropolitan Statistical Area",13689,20,6326,898,26,882,46.2,589,19,239
