2010 - List of Metro Data

For explanatory notes see the Methods page on our website: www.usreligioncensus.org

Metro Area,Population,PopRank,Adherents,AdhRank,Congregations,ConRank,Adherents %,Adh% Rank,Congregations Per 10K People,Con Per 10K Rank
"Mountain Home, AR, Micropolitan Statistical Area",41513,244,21158,658,92,599,51.0,402,22,192
"Mountain Home, ID, Micropolitan Statistical Area",27038,82,11454,859,41,879,42.4,612,15,512
"Muncie, IN, Metropolitan Statistical Area",117671,584,34822,452,157,379,29.6,849,13,607
"Murray, KY, Micropolitan Statistical Area",37191,189,22018,641,88,622,59.2,221,24,139
"Muscatine, IA, Micropolitan Statistical Area",42745,257,17603,729,65,762,41.2,644,15,511
"Muskegon, MI, Metropolitan Statistical Area",172188,680,51929,351,187,311,30.2,844,11,726
"Muskogee, OK, Micropolitan Statistical Area",70990,446,51789,353,178,330,73.0,46,25,104
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC, Metropolitan Statistical Area",376722,782,148140,155,524,110,39.3,685,14,578
"Nacogdoches, TX, Micropolitan Statistical Area",64524,417,33265,473,122,473,51.6,391,19,325
"Napa, CA, Metropolitan Statistical Area",136484,621,71383,267,101,549,52.3,371,7,869
"Naples-Immokalee-Marco Island, FL, Metropolitan Statistical Area",321520,767,111034,193,210,280,34.5,790,7,894
"Nashville-Davidson--Murfreesboro--Franklin, TN, Metropolitan Statistical Area",1670890,881,844357,30,2323,20,50.5,420,14,580
"Natchez, MS-LA, Micropolitan Statistical Area",53119,351,30822,503,115,491,58.0,242,22,212
"Natchitoches, LA, Micropolitan Statistical Area",39566,221,19562,692,113,498,49.4,450,29,41
"New Bern, NC, Metropolitan Statistical Area",126802,599,58995,308,277,204,46.5,520,22,205
"New Castle, IN, Micropolitan Statistical Area",49462,323,19248,698,114,494,38.9,692,23,162
"New Castle, PA, Micropolitan Statistical Area",91108,512,53495,341,164,358,58.7,229,18,358
"New Haven-Milford, CT, Metropolitan Statistical Area",862477,856,421157,64,586,103,48.8,471,7,892
"New Orleans-Metairie, LA, Metropolitan Statistical Area",1189866,872,641778,45,958,58,53.9,336,8,835
"New Philadelphia-Dover, OH, Micropolitan Statistical Area",92582,515,45489,379,185,319,49.1,459,20,277
"New Ulm, MN, Micropolitan Statistical Area",25893,73,23150,620,40,885,89.4,5,15,497
"New York-Newark-Jersey City, NY-NJ-PA, Metropolitan Statistical Area",19567410,917,10863023,1,11640,1,55.5,297,6,907
"Newberry, SC, Micropolitan Statistical Area",37508,193,23708,603,126,456,63.2,155,34,11
"Newport, OR, Micropolitan Statistical Area",46034,289,9980,886,78,699,21.7,911,17,425
"Newport, TN, Micropolitan Statistical Area",35662,163,15639,778,94,581,43.9,581,26,83
"Newton, IA, Micropolitan Statistical Area",36842,179,16127,768,64,765,43.8,582,17,401
"Niles-Benton Harbor, MI, Metropolitan Statistical Area",156813,659,73712,261,246,233,47.0,512,16,480
"Nogales, AZ, Micropolitan Statistical Area",47420,308,18651,715,43,871,39.3,684,9,806
"Norfolk, NE, Micropolitan Statistical Area",48271,317,35050,450,83,662,72.6,51,17,410
"North Platte, NE, Micropolitan Statistical Area",37590,194,20801,666,60,784,55.3,300,16,467
"North Port-Sarasota-Bradenton, FL, Metropolitan Statistical Area",702281,843,287052,90,536,108,40.9,650,8,857
"North Vernon, IN, Micropolitan Statistical Area",28525,97,10455,879,52,826,36.7,744,18,347
"North Wilkesboro, NC, Micropolitan Statistical Area",69340,437,40091,410,146,401,57.8,249,21,233
"Norwalk, OH, Micropolitan Statistical Area",59626,384,27552,547,88,618,46.2,524,15,543
"Norwich-New London, CT, Metropolitan Statistical Area",274055,750,123150,178,234,255,44.9,548,9,823
"Oak Harbor, WA, Micropolitan Statistical Area",78506,472,18261,723,70,742,23.3,906,9,811
"Ocala, FL, Metropolitan Statistical Area",331298,769,115580,185,364,155,34.9,777,11,723
"Ocean City, NJ, Metropolitan Statistical Area",97265,530,53136,343,101,552,54.6,317,10,742
"Odessa, TX, Metropolitan Statistical Area",137130,622,72110,265,167,349,52.6,363,12,664
"Ogden-Clearfield, UT, Metropolitan Statistical Area",597159,829,480181,58,1140,49,80.4,18,19,314
"Ogdensburg-Massena, NY, Micropolitan Statistical Area",111944,570,40189,409,171,343,35.9,757,15,509
"Oil City, PA, Micropolitan Statistical Area",54984,363,28868,529,138,421,52.5,365,25,103
"Okeechobee, FL, Micropolitan Statistical Area",39996,224,14331,808,53,818,35.8,759,13,617
"Oklahoma City, OK, Metropolitan Statistical Area",1252987,876,754918,38,1592,35,60.2,196,13,639
"Olean, NY, Micropolitan Statistical Area",80317,476,29512,517,146,399,36.7,742,18,349
"Olympia-Tumwater, WA, Metropolitan Statistical Area",252264,738,72938,263,206,285,28.9,859,8,829
"Omaha-Council Bluffs, NE-IA, Metropolitan Statistical Area",865350,857,427653,63,815,66,49.4,453,9,786
"Oneonta, NY, Micropolitan Statistical Area",62259,405,24184,600,111,508,38.8,694,18,372
"Ontario, OR-ID, Micropolitan Statistical Area",53936,359,27655,545,106,531,51.3,396,20,287
"Opelousas, LA, Micropolitan Statistical Area",83384,489,59104,307,95,577,70.9,67,11,702
"Orangeburg, SC, Micropolitan Statistical Area",92501,514,54908,335,236,250,59.4,215,26,98
"Orlando-Kissimmee-Sanford, FL, Metropolitan Statistical Area",2134411,891,867228,29,1636,34,40.6,657,8,855
"Oshkosh-Neenah, WI, Metropolitan Statistical Area",166994,675,82833,238,130,446,49.6,446,8,846
"Oskaloosa, IA, Micropolitan Statistical Area",22381,44,9931,887,49,839,44.4,566,22,203
"Othello, WA, Micropolitan Statistical Area",18728,21,8011,901,42,875,42.8,603,22,182
"Ottawa, KS, Micropolitan Statistical Area",25992,74,9910,888,58,797,38.1,706,22,188
"Ottawa-Peru, IL, Micropolitan Statistical Area",154908,657,70715,270,240,241,45.6,535,15,493
"Ottumwa, IA, Micropolitan Statistical Area",44378,270,18375,720,103,544,41.4,638,23,155
"Owatonna, MN, Micropolitan Statistical Area",36576,173,26337,569,51,828,72.0,54,14,577
"Owensboro, KY, Metropolitan Statistical Area",114752,576,82458,240,208,282,71.9,55,18,352
"Owosso, MI, Micropolitan Statistical Area",70648,444,23458,609,99,560,33.2,807,14,572
"Oxford, MS, Micropolitan Statistical Area",47351,307,19129,700,80,687,40.4,664,17,427
"Oxford, NC, Micropolitan Statistical Area",59916,386,25179,586,86,635,42.0,625,14,561
"Oxnard-Thousand Oaks-Ventura, CA, Metropolitan Statistical Area",823318,852,368982,73,482,122,44.8,551,6,909
"Ozark, AL, Micropolitan Statistical Area",50251,328,24732,591,109,518,49.2,458,22,211
"Paducah, KY-IL, Micropolitan Statistical Area",98762,534,70655,272,262,216,71.5,58,27,77
"Pahrump, NV, Micropolitan Statistical Area",43946,269,13631,824,54,812,31.0,832,12,657
"Palatka, FL, Micropolitan Statistical Area",74364,455,30972,502,136,432,41.6,635,18,344
"Palestine, TX, Micropolitan Statistical Area",58458,380,29066,524,114,492,49.7,443,20,295
"Palm Bay-Melbourne-Titusville, FL, Metropolitan Statistical Area",543376,821,189430,122,414,142,34.9,778,8,859
"Pampa, TX, Micropolitan Statistical Area",22535,47,20285,676,54,813,90.0,4,24,132
"Panama City, FL, Metropolitan Statistical Area",184715,692,76469,253,247,232,41.4,640,13,604
"Paragould, AR, Micropolitan Statistical Area",42090,249,23179,617,100,556,55.1,307,24,135
"Paris, TN, Micropolitan Statistical Area",32330,129,20761,667,104,540,64.2,143,32,13
"Paris, TX, Micropolitan Statistical Area",49793,325,28822,530,129,447,57.9,247,26,90
"Parkersburg-Vienna, WV, Metropolitan Statistical Area",92673,516,41140,402,203,292,44.4,565,22,202
"Parsons, KS, Micropolitan Statistical Area",21607,34,10874,869,64,768,50.3,425,30,27
"Payson, AZ, Micropolitan Statistical Area",53597,357,20145,681,92,600,37.6,715,17,417
"Pecos, TX, Micropolitan Statistical Area",13783,3,7736,903,30,907,56.1,287,22,209
"Pensacola-Ferry Pass-Brent, FL, Metropolitan Statistical Area",448991,808,225342,108,521,112,50.2,426,12,694
"Peoria, IL, Metropolitan Statistical Area",379186,783,184580,126,522,111,48.7,473,14,585
"Peru, IN, Micropolitan Statistical Area",36903,181,13711,822,64,766,37.2,731,17,404
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, Metropolitan Statistical Area",5965343,913,3261111,6,4677,5,54.7,315,8,843
"Phoenix-Mesa-Scottsdale, AZ, Metropolitan Statistical Area",4192887,904,1573094,15,2544,17,37.5,720,6,906
"Picayune, MS, Micropolitan Statistical Area",55834,371,36022,440,86,638,64.5,141,15,501
"Pierre, SD, Micropolitan Statistical Area",21361,30,16199,765,46,860,75.8,31,22,214
"Pine Bluff, AR, Metropolitan Statistical Area",100258,542,55711,328,264,213,55.6,295,26,84
"Pinehurst-Southern Pines, NC, Micropolitan Statistical Area",88247,501,44765,384,170,346,50.7,415,19,308
"Pittsburg, KS, Micropolitan Statistical Area",39134,214,18579,718,71,735,47.5,498,18,350
"Pittsburgh, PA, Metropolitan Statistical Area",2356285,896,1359459,17,2773,12,57.7,254,12,682
"Pittsfield, MA, Metropolitan Statistical Area",131219,608,67004,286,147,396,51.1,400,11,713
"Plainview, TX, Micropolitan Statistical Area",36273,168,33500,469,88,624,92.4,2,24,123
"Platteville, WI, Micropolitan Statistical Area",51208,336,33092,476,103,545,64.6,138,20,271
"Plattsburgh, NY, Micropolitan Statistical Area",82128,484,35416,446,80,688,43.1,593,10,768
"Plymouth, IN, Micropolitan Statistical Area",47051,305,16275,761,92,603,34.6,787,20,292
"Pocatello, ID, Metropolitan Statistical Area",82839,488,55595,330,162,364,67.1,103,20,291
"Point Pleasant, WV-OH, Micropolitan Statistical Area",58258,377,14734,798,122,471,25.3,895,21,237
"Ponca City, OK, Micropolitan Statistical Area",46562,296,28439,535,102,546,61.1,181,22,201
"Pontiac, IL, Micropolitan Statistical Area",38950,210,19270,697,74,721,49.5,448,19,318
"Poplar Bluff, MO, Micropolitan Statistical Area",42794,258,17973,728,77,705,42.0,627,18,360
"Port Angeles, WA, Micropolitan Statistical Area",71404,448,20906,664,94,585,29.3,855,13,622
"Port Clinton, OH, Micropolitan Statistical Area",41428,242,21020,661,55,810,50.7,412,13,615
"Port Lavaca, TX, Micropolitan Statistical Area",21381,32,11926,853,41,878,55.8,292,19,311
"Port St. Lucie, FL, Metropolitan Statistical Area",424107,799,140841,164,330,170,33.2,806,8,848
"Portales, NM, Micropolitan Statistical Area",19846,23,10760,874,41,880,54.2,326,21,247
"Portland-South Portland, ME, Metropolitan Statistical Area",514098,815,149264,153,441,137,29.0,857,9,821
"Portland-Vancouver-Hillsboro, OR-WA, Metropolitan Statistical Area",2226009,895,703214,41,1791,28,31.6,824,8,836
"Portsmouth, OH, Micropolitan Statistical Area",79499,474,19646,691,166,355,24.7,898,21,241
"Pottsville, PA, Micropolitan Statistical Area",148289,641,88280,223,283,199,59.5,209,19,315
"Prescott, AZ, Metropolitan Statistical Area",211033,716,54822,336,240,243,26.0,887,11,703
"Price, UT, Micropolitan Statistical Area",21403,33,17110,742,54,815,79.9,20,25,99
"Prineville, OR, Micropolitan Statistical Area",20978,27,4964,914,24,913,23.7,903,11,700
"Providence-Warwick, RI-MA, Metropolitan Statistical Area",1600852,880,909926,28,1002,54,56.8,274,6,902
"Provo-Orem, UT, Metropolitan Statistical Area",526810,818,478364,59,1361,40,90.8,3,26,91
"Pueblo, CO, Metropolitan Statistical Area",159063,665,99012,211,157,380,62.2,167,10,761
"Pullman, WA, Micropolitan Statistical Area",44776,274,13442,826,74,716,30.0,845,17,438
"Punta Gorda, FL, Metropolitan Statistical Area",159978,667,64078,292,111,504,40.1,667,7,888
"Quincy, IL-MO, Micropolitan Statistical Area",77314,466,58170,313,147,397,75.2,33,19,317
"Racine, WI, Metropolitan Statistical Area",195408,699,91876,219,177,335,47.0,511,9,808
"Raleigh, NC, Metropolitan Statistical Area",1130490,870,502717,52,1061,51,44.5,561,9,790
"Rapid City, SD, Metropolitan Statistical Area",134598,616,50883,358,182,325,37.8,709,14,596
"Raymondville, TX, Micropolitan Statistical Area",22134,39,13767,819,38,893,62.2,168,17,416
"Reading, PA, Metropolitan Statistical Area",411442,792,196956,120,402,145,47.9,490,10,766
"Red Bluff, CA, Micropolitan Statistical Area",63463,411,18773,708,60,785,29.6,850,9,785
"Red Wing, MN, Micropolitan Statistical Area",46183,294,30515,508,87,632,66.1,118,19,326
"Redding, CA, Metropolitan Statistical Area",177223,685,47852,370,164,359,27.0,880,9,797
"Reno, NV, Metropolitan Statistical Area",425417,801,124928,177,218,271,29.4,854,5,916
"Rexburg, ID, Micropolitan Statistical Area",50778,330,48850,367,195,299,96.2,1,38,3
"Richmond, IN, Micropolitan Statistical Area",68917,436,29566,516,121,475,42.9,598,18,385
"Richmond, VA, Metropolitan Statistical Area",1208101,873,615491,48,1335,41,50.9,405,11,719
"Richmond-Berea, KY, Micropolitan Statistical Area",99972,540,41388,401,156,383,41.4,639,16,484
"Rio Grande City, TX, Micropolitan Statistical Area",60968,397,30462,509,47,855,50.0,434,8,853
"Riverside-San Bernardino-Ontario, CA, Metropolitan Statistical Area",4224851,905,1786808,12,2414,18,42.3,616,6,911
"Riverton, WY, Micropolitan Statistical Area",40123,228,13193,830,88,619,32.9,809,22,198
"Roanoke Rapids, NC, Micropolitan Statistical Area",76790,461,32373,484,178,332,42.2,622,23,156
"Roanoke, VA, Metropolitan Statistical Area",308707,762,166808,144,538,107,54.0,332,17,395
"Rochelle, IL, Micropolitan Statistical Area",53497,355,21904,644,79,693,40.9,648,15,542
"Rochester, MN, Metropolitan Statistical Area",206877,710,142069,162,291,196,68.7,86,14,571
"Rochester, NY, Metropolitan Statistical Area",1079671,867,472317,60,983,55,43.7,583,9,803
"Rock Springs, WY, Micropolitan Statistical Area",43806,266,20905,665,66,754,47.7,493,15,519
"Rockford, IL, Metropolitan Statistical Area",349431,772,175012,132,318,176,50.1,430,9,804
"Rockingham, NC, Micropolitan Statistical Area",46639,297,26748,560,167,351,57.4,262,36,6
"Rocky Mount, NC, Metropolitan Statistical Area",152392,650,63403,296,296,191,41.6,636,19,300
"Rolla, MO, Micropolitan Statistical Area",45156,279,18673,712,80,689,41.4,642,18,378
"Rome, GA, Metropolitan Statistical Area",96317,528,60906,301,170,344,63.2,152,18,381
"Roseburg, OR, Micropolitan Statistical Area",107667,559,29491,518,183,323,27.4,878,17,424
"Roswell, NM, Micropolitan Statistical Area",65645,424,35097,449,89,611,53.5,343,14,591
"Russellville, AR, Micropolitan Statistical Area",83939,493,39980,412,236,252,47.6,495,28,50
"Ruston, LA, Micropolitan Statistical Area",46735,300,23395,611,82,668,50.1,431,18,386
"Rutland, VT, Micropolitan Statistical Area",61642,400,23636,605,97,569,38.3,702,16,477
"Sacramento--Roseville--Arden-Arcade, CA, Metropolitan Statistical Area",2149127,893,784680,36,1385,39,36.5,746,6,899
"Safford, AZ, Micropolitan Statistical Area",37220,190,20563,671,65,760,55.2,304,17,391
"Saginaw, MI, Metropolitan Statistical Area",200169,704,92066,217,216,274,46.0,528,11,729
"Salem, OH, Micropolitan Statistical Area",107841,562,42923,394,191,307,39.8,676,18,379
"Salem, OR, Metropolitan Statistical Area",390738,786,151778,152,374,152,38.8,695,10,781
"Salina, KS, Micropolitan Statistical Area",61697,401,29980,513,110,512,48.6,475,18,371
"Salinas, CA, Metropolitan Statistical Area",415057,795,205066,114,287,198,49.4,454,7,889
"Salisbury, MD-DE, Metropolitan Statistical Area",373802,780,140074,165,566,104,37.5,722,15,513
"Salt Lake City, UT, Metropolitan Statistical Area",1087873,868,805233,33,1777,29,74.0,40,16,447
"San Angelo, TX, Metropolitan Statistical Area",111823,569,67682,284,150,387,60.5,193,13,601
"San Antonio-New Braunfels, TX, Metropolitan Statistical Area",2142508,892,1158957,21,1652,33,54.1,331,8,851
"San Diego-Carlsbad, CA, Metropolitan Statistical Area",3095313,901,1359377,18,1720,30,43.9,579,6,913
"San Francisco-Oakland-Hayward, CA, Metropolitan Statistical Area",4335391,907,1638625,14,2825,11,37.8,710,7,895
"San Jose-Sunnyvale-Santa Clara, CA, Metropolitan Statistical Area",1836911,884,811718,31,959,57,44.2,569,5,915
"San Luis Obispo-Paso Robles-Arroyo Grande, CA, Metropolitan Statistical Area",269637,749,145470,158,263,215,54.0,334,10,767
"Sandpoint, ID, Micropolitan Statistical Area",40877,237,10533,877,58,795,25.8,889,14,569
"Sandusky, OH, Micropolitan Statistical Area",77079,464,42922,395,103,543,55.7,293,13,606
"Sanford, NC, Micropolitan Statistical Area",57866,376,30170,511,126,460,52.1,377,22,207
"Santa Cruz-Watsonville, CA, Metropolitan Statistical Area",262382,747,81322,242,184,322,31.0,833,7,884
"Santa Fe, NM, Metropolitan Statistical Area",144170,635,87490,229,134,437,60.7,186,9,793
"Santa Maria-Santa Barbara, CA, Metropolitan Statistical Area",423895,798,201791,118,299,190,47.6,497,7,881
"Santa Rosa, CA, Metropolitan Statistical Area",483878,813,169992,138,315,178,35.1,772,7,897
"Sault Ste. Marie, MI, Micropolitan Statistical Area",38520,205,12451,846,69,743,32.3,817,18,367
"Savannah, GA, Metropolitan Statistical Area",347611,771,183833,127,436,138,52.9,355,13,646
"Sayre, PA, Micropolitan Statistical Area",62622,406,23042,622,129,449,36.8,740,21,251
"Scottsbluff, NE, Micropolitan Statistical Area",38971,212,18894,706,76,709,48.5,476,20,294
"Scottsboro, AL, Micropolitan Statistical Area",53227,354,28922,526,145,402,54.3,325,27,66
"Scranton--Wilkes-Barre--Hazleton, PA, Metropolitan Statistical Area",563631,823,334632,78,621,95,59.4,214,11,721
"Searcy, AR, Micropolitan Statistical Area",77076,463,45037,382,206,286,58.4,235,27,76
"Seattle-Tacoma-Bellevue, WA, Metropolitan Statistical Area",3439809,903,1226050,19,2617,16,35.6,762,8,860
"Sebastian-Vero Beach, FL, Metropolitan Statistical Area",138028,623,65226,291,123,466,47.3,505,9,812
"Sebring, FL, Metropolitan Statistical Area",98786,536,34002,467,138,426,34.4,794,14,573
"Sedalia, MO, Micropolitan Statistical Area",42201,250,25105,587,92,595,59.5,212,22,206
"Selinsgrove, PA, Micropolitan Statistical Area",39702,222,16842,747,89,616,42.4,610,22,184
"Selma, AL, Micropolitan Statistical Area",43820,267,26546,564,140,417,60.6,190,32,14
"Seneca Falls, NY, Micropolitan Statistical Area",35251,159,5520,913,42,876,15.7,917,12,676
"Seneca, SC, Micropolitan Statistical Area",74273,454,42661,396,174,341,57.4,259,23,149
"Sevierville, TN, Micropolitan Statistical Area",89889,509,46589,375,147,398,51.8,384,16,444
"Seymour, IN, Micropolitan Statistical Area",42376,254,24219,599,88,620,57.2,271,21,244
"Shawano, WI, Micropolitan Statistical Area",46181,293,26802,558,85,645,58.0,240,18,337
"Shawnee, OK, Micropolitan Statistical Area",69442,438,44594,386,140,418,64.2,142,20,267
"Sheboygan, WI, Metropolitan Statistical Area",115507,578,68389,281,134,435,59.2,220,12,695
"Shelby, NC, Micropolitan Statistical Area",98078,532,60650,302,237,249,61.8,170,24,124
"Shelbyville, TN, Micropolitan Statistical Area",45058,278,20125,683,102,548,44.7,557,23,177
"Shelton, WA, Micropolitan Statistical Area",60699,393,16947,745,48,847,27.9,873,8,842
"Sheridan, WY, Micropolitan Statistical Area",29116,105,12581,844,51,832,43.2,592,18,389
"Sherman-Denison, TX, Metropolitan Statistical Area",120877,587,71633,266,233,256,59.3,218,19,307
"Show Low, AZ, Micropolitan Statistical Area",107449,557,46910,373,194,302,43.7,587,18,354
"Shreveport-Bossier City, LA, Metropolitan Statistical Area",439811,806,275747,94,665,83,62.7,161,15,514
"Sidney, OH, Micropolitan Statistical Area",49423,322,28254,538,65,755,57.2,269,13,623
"Sierra Vista-Douglas, AZ, Metropolitan Statistical Area",131346,609,53070,344,207,284,40.4,663,16,475
"Sikeston, MO, Micropolitan Statistical Area",39191,217,23315,614,92,597,59.5,211,23,147
"Silver City, NM, Micropolitan Statistical Area",29514,110,14747,797,60,782,50.0,433,20,260
"Sioux City, IA-NE-SD, Metropolitan Statistical Area",168563,678,102139,206,275,208,60.6,189,16,450
"Sioux Falls, SD, Metropolitan Statistical Area",228261,725,130921,173,301,187,57.4,261,13,619
"Snyder, TX, Micropolitan Statistical Area",16921,15,11051,865,44,867,65.3,128,26,89
"Somerset, KY, Micropolitan Statistical Area",63063,409,36986,435,164,360,58.6,232,26,88
"Somerset, PA, Micropolitan Statistical Area",77742,469,45952,377,209,281,59.1,223,27,75
"Sonora, CA, Micropolitan Statistical Area",55365,369,24907,588,66,752,45.0,547,12,675
"South Bend-Mishawaka, IN-MI, Metropolitan Statistical Area",319224,766,183316,128,329,171,57.4,260,10,743
"Spartanburg, SC, Metropolitan Statistical Area",313268,765,179462,130,562,105,57.3,265,18,366
"Spearfish, SD, Micropolitan Statistical Area",24097,59,10348,883,42,874,42.9,597,17,393
"Spencer, IA, Micropolitan Statistical Area",16667,12,11870,855,36,895,71.2,62,22,213
"Spirit Lake, IA, Micropolitan Statistical Area",16667,13,12518,845,26,910,75.1,34,16,485
"Spokane-Spokane Valley, WA, Metropolitan Statistical Area",527753,819,188415,123,511,113,35.7,761,10,774
"Springfield, IL, Metropolitan Statistical Area",210170,715,113834,188,254,225,54.2,329,12,669
"Springfield, MA, Metropolitan Statistical Area",621570,835,347098,77,441,136,55.8,291,7,880
"Springfield, MO, Metropolitan Statistical Area",436712,805,225757,107,642,90,51.7,388,15,547
"Springfield, OH, Metropolitan Statistical Area",138333,625,43489,391,184,321,31.4,827,13,612
"St. Cloud, MN, Metropolitan Statistical Area",189093,696,112631,190,168,348,59.6,208,9,815
"St. George, UT, Metropolitan Statistical Area",138115,624,104505,201,276,207,75.7,32,20,276
"St. Joseph, MO-KS, Metropolitan Statistical Area",127329,601,56956,324,197,297,44.7,555,15,494
"St. Louis, MO-IL, Metropolitan Statistical Area",2787701,900,1372728,16,2767,13,49.2,457,10,760
"St. Marys, GA, Micropolitan Statistical Area",50513,329,19500,693,73,725,38.6,697,14,557
"Starkville, MS, Micropolitan Statistical Area",47671,313,22714,625,87,628,47.6,494,18,345
"State College, PA, Metropolitan Statistical Area",153990,656,57774,316,192,305,37.5,721,12,650
"Statesboro, GA, Micropolitan Statistical Area",70217,442,25514,580,82,666,36.3,748,12,688
"Staunton-Waynesboro, VA, Metropolitan Statistical Area",118502,585,57128,321,248,229,48.2,484,21,238
"Steamboat Springs, CO, Micropolitan Statistical Area",23509,57,6665,907,24,912,28.4,870,10,747
"Stephenville, TX, Micropolitan Statistical Area",37890,197,21321,654,77,704,56.3,284,20,261
"Sterling, CO, Micropolitan Statistical Area",22709,48,8437,897,35,899,37.2,732,15,500
"Sterling, IL, Micropolitan Statistical Area",58498,381,34659,460,109,520,59.2,219,19,330
"Stevens Point, WI, Micropolitan Statistical Area",70019,440,40989,404,74,720,58.5,233,11,739
"Stillwater, OK, Micropolitan Statistical Area",77350,467,37393,431,120,479,48.3,478,16,490
"Stockton-Lodi, CA, Metropolitan Statistical Area",685306,841,302267,85,452,131,44.1,572,7,893
"Storm Lake, IA, Micropolitan Statistical Area",20260,25,12663,843,48,845,62.5,162,24,138
"Sturgis, MI, Micropolitan Statistical Area",61295,398,25924,575,111,505,42.3,615,18,353
"Sulphur Springs, TX, Micropolitan Statistical Area",35161,158,22274,631,88,621,63.3,149,25,105
"Summerville, GA, Micropolitan Statistical Area",26015,75,12417,847,80,683,47.7,492,31,21
"Summit Park, UT, Micropolitan Statistical Area",36324,171,20907,663,45,865,57.6,258,12,655
"Sumter, SC, Metropolitan Statistical Area",107456,558,60153,304,215,275,56.0,290,20,275
"Sunbury, PA, Micropolitan Statistical Area",94528,524,48645,369,187,312,51.5,392,20,283
"Susanville, CA, Micropolitan Statistical Area",34895,156,8154,900,41,882,23.4,905,12,683
"Sweetwater, TX, Micropolitan Statistical Area",15216,9,10503,878,45,863,69.0,82,30,28
"Syracuse, NY, Metropolitan Statistical Area",662577,839,323678,81,623,93,48.9,470,9,788
"Tahlequah, OK, Micropolitan Statistical Area",46987,303,16092,769,82,664,34.2,796,17,392
"Talladega-Sylacauga, AL, Micropolitan Statistical Area",93830,521,50153,361,258,222,53.5,344,27,61
"Tallahassee, FL, Metropolitan Statistical Area",367413,778,167051,143,485,120,45.5,538,13,618
"Tampa-St. Petersburg-Clearwater, FL, Metropolitan Statistical Area",2783243,899,967479,25,2016,24,34.8,783,7,873
"Taos, NM, Micropolitan Statistical Area",32937,139,22584,627,83,660,68.6,87,25,100
"Taylorville, IL, Micropolitan Statistical Area",34800,153,16418,758,74,722,47.2,508,21,229
"Terre Haute, IN, Metropolitan Statistical Area",172425,681,60436,303,311,182,35.1,773,18,355
"Texarkana, TX-AR, Metropolitan Statistical Area",149198,643,90777,222,343,163,60.8,184,23,168
"The Dalles, OR, Micropolitan Statistical Area",25213,67,10310,884,39,889,40.9,649,15,495
"The Villages, FL, Metropolitan Statistical Area",93420,519,22000,642,99,561,23.5,904,11,737
"Thomaston, GA, Micropolitan Statistical Area",27153,83,15789,774,60,781,58.1,238,22,196
"Thomasville, GA, Micropolitan Statistical Area",44720,273,27653,546,109,516,61.8,171,24,121
"Tiffin, OH, Micropolitan Statistical Area",56745,374,30756,504,84,659,54.2,327,15,535
"Tifton, GA, Micropolitan Statistical Area",40118,227,24459,596,77,703,61.0,182,19,310
"Toccoa, GA, Micropolitan Statistical Area",26175,77,16754,751,54,816,64.0,146,21,250
"Toledo, OH, Metropolitan Statistical Area",610001,832,288188,89,597,101,47.2,506,10,765
"Topeka, KS, Metropolitan Statistical Area",233870,730,107098,198,353,159,45.8,531,15,517
"Torrington, CT, Micropolitan Statistical Area",189927,697,80273,248,176,338,42.3,617,9,795
"Traverse City, MI, Micropolitan Statistical Area",143372,633,49844,363,162,366,34.8,782,11,708
"Trenton, NJ, Metropolitan Statistical Area",366513,777,192783,121,276,206,52.6,362,8,866
"Troy, AL, Micropolitan Statistical Area",32899,137,16755,750,89,617,50.9,406,27,72
"Truckee-Grass Valley, CA, Micropolitan Statistical Area",98764,535,31053,500,87,631,31.4,826,9,818
"Tucson, AZ, Metropolitan Statistical Area",980263,865,390546,68,636,91,39.8,675,6,898
"Tullahoma-Manchester, TN, Micropolitan Statistical Area",100210,541,50049,362,236,251,49.9,436,24,143
"Tulsa, OK, Metropolitan Statistical Area",937478,863,520906,51,1296,44,55.6,296,14,582
"Tupelo, MS, Micropolitan Statistical Area",136268,620,81645,241,343,164,59.9,201,25,102
"Tuscaloosa, AL, Metropolitan Statistical Area",230162,727,127346,175,478,123,55.3,301,21,243
"Twin Falls, ID, Micropolitan Statistical Area",99604,538,51989,350,162,365,52.2,374,16,454
"Tyler, TX, Metropolitan Statistical Area",209714,714,148908,154,373,153,71.0,64,18,373
"Ukiah, CA, Micropolitan Statistical Area",87841,500,28737,533,119,481,32.7,811,14,593
"Union City, TN-KY, Micropolitan Statistical Area",38620,206,29364,522,162,363,76.0,29,42,2
"Urban Honolulu, HI, Metropolitan Statistical Area",953207,864,374560,71,744,75,39.3,688,8,845
"Urbana, OH, Micropolitan Statistical Area",40097,226,11408,860,72,728,28.5,869,18,365
"Utica-Rome, NY, Metropolitan Statistical Area",299397,758,144474,160,329,172,48.3,479,11,722
"Uvalde, TX, Micropolitan Statistical Area",26405,80,20591,668,52,827,78.0,24,20,286
"Valdosta, GA, Metropolitan Statistical Area",139588,627,69657,274,240,242,49.9,438,17,412
"Vallejo-Fairfield, CA, Metropolitan Statistical Area",413344,794,155307,149,294,194,37.6,717,7,878
"Valley, AL, Micropolitan Statistical Area",34215,149,22251,632,119,483,65.0,131,35,8
"Van Wert, OH, Micropolitan Statistical Area",28744,102,12132,851,50,835,42.2,619,17,399
